issue_id	publish_year	publish_month	publish_date	icon_url	pca 2	pca 3	Hç	L%	S%
130755	2005	12	2005/12	396264-21663-130755-1-marvel-nemesis_icon.jpg	-2.326248951	-0.863414774	46.0989692	33.4997451	12.98616846
106175	2005	12	2005/12	88562-10731-106175-1-x-men_icon.jpg	-3.999188656	-2.143728139	34.79752929	21.353	62.92994601
106697	2005	12	2005/12	94193-18179-106697-1-the-official-handboo_icon.jpg	0.893950432	1.386258783	21.97947996	38.92041176	17.67201141
182338	2005	2	2005/2	1022072-x41_icon.jpg	1.683782235	0.43626557	6.554760123	42.45580392	16.166939
185337	2005	2	2005/2	1043838-x4_icon.jpg	-0.704550362	0.636330618	326.7809716	33.92794118	21.24196322
275740	2005	2	2005/2	1872230-x_men_deluxe118_icon.jpg	-0.848494827	-0.194811646	42.31009891	39.01766667	29.82856936
299717	2005	2	2005/2	2057863-34_icon.jpg	0.602705389	0.648769081	29.01731517	48.2327451	14.53288182
300510	2005	2	2005/2	2061623-38_icon.jpg	-2.740275151	-1.559780666	41.41172266	50.25921569	6.617838362
130898	2005	2	2005/2	2191352-05_icon.jpg	-2.100800741	-0.74608812	215.4994932	35.38033333	8.584973263
110977	2005	2	2005/2	449778-nightcrawler_04_00_icon.jpg	-1.895980511	-1.156779812	247.9021733	43.96819608	27.21316388
97419	2005	2	2005/2	64422-3092-97419-1-uncanny-x-men-the_icon.jpg	-0.897453423	-0.268304367	335.6131021	53.72941176	14.02406984
99113	2005	2	2005/2	66116-6983-99113-1-exiles_icon.jpg	-0.788829591	1.154420192	28.08817607	35.76268627	9.394116005
99631	2005	2	2005/2	66634-10731-99631-1-x-men_icon.jpg	6.320263838	-0.726544406	9.17791026	74.69529412	19.7560711
101012	2005	2	2005/2	68014-10745-101012-1-x-men-unlimited_icon.jpg	-0.371566212	0.981968614	32.3127517	36.70441176	20.76018003
105863	2005	2	2005/2	86469-18070-105863-1-cable--deadpool_icon.jpg	0.725839218	0.074307979	201.7961571	50.77647059	11.44359465
186417	2005	3	2005/3	1052005-dayatom_icon.jpg	0.893117566	0.967497872	19.8823679	50.62901961	12.49205694
189819	2005	3	2005/3	1075098-e1_icon.jpg	-0.28979347	0.451473211	277.696868	36.7075098	2.928342387
111146	2005	3	2005/3	142351-18700-111146-1-nightcrawler_icon.jpg	-0.885403873	0.889400474	22.93822346	31.99045098	23.03916671
255729	2005	3	2005/3	1610765-wht_if__wn_icon.jpg	-1.232007301	0.196604865	31.48797094	33.61468627	32.37561313
288592	2005	3	2005/3	1977033-24_icon.jpg	-1.942841543	-1.401373157	342.9441748	45.04458824	25.80824055
298362	2005	3	2005/3	2053164-25_icon.jpg	-1.342731487	0.209828318	357.911873	40.55841176	15.64439378
299718	2005	3	2005/3	2057864-35_icon.jpg	0.334206717	0.432852203	35.87755102	52.48392157	4.246240695
300511	2005	3	2005/3	2061625-39_icon.jpg	-1.545642653	-0.503447352	17.21982801	42.32737255	28.24872052
99475	2005	3	2005/3	66478-3092-99475-1-uncanny-x-men-the_icon.jpg	-3.16336959	-1.721539415	355.3842158	35.39003922	23.03783273
106580	2005	3	2005/3	92660-18179-106580-1-the-official-handboo_icon.jpg	1.411768108	-0.342949342	42.60318573	26.48354902	21.12558221
182340	2005	4	2005/4	1022092-x41_icon.jpg	0.688148529	1.350696672	51.28167311	39.26843137	16.9277322
195980	2005	4	2005/4	1118722-g_sx_m3_icon.jpg	0.091108123	0.460649112	17.00273627	52.86490196	5.929139852
226153	2005	4	2005/4	1310839-af__wp_icon.jpg	0.488587164	1.07383094	26.76757015	51.58072549	34.26050151
235448	2005	4	2005/4	1413182-10_cry_wolf_icon.jpg	-2.167933532	-0.37808964	33.13532075	37.16721569	28.94454738
111147	2005	4	2005/4	142353-18700-111147-1-nightcrawler_icon.jpg	-1.642373004	0.442933166	22.07788991	25.15439216	17.62558131
275747	2005	4	2005/4	1872259-x_men_deluxe120_icon.jpg	-1.016875463	-1.000167428	19.46596586	47.37823529	20.62956019
280251	2005	4	2005/4	1918790-spm_f4_cls_icon.jpg	3.485425718	0.958123443	183.902112	60.77784314	7.456269715
281051	2005	4	2005/4	1925229-x_men178_icon.jpg	0.400709249	0.406692886	30.26737968	51.04666667	10.78578238
298364	2005	4	2005/4	2053166-27_icon.jpg	-0.302608876	0.689213263	19.65701481	42.47041176	30.8223349
299719	2005	4	2005/4	2057865-36_icon.jpg	0.66909324	0.130748724	243.9234823	49.46686275	6.092016442
300328	2005	4	2005/4	2061110-52_icon.jpg	1.207621917	1.132133507	37.07458364	48.18392157	6.743767753
300512	2005	4	2005/4	2061626-40_icon.jpg	-1.665707758	-0.513364576	258.8225365	38.88243137	15.71534904
127623	2005	4	2005/4	357921-21231-127623-1-x-men-age-of-apocal_icon.jpg	-0.18390009	0.616711308	331.0544184	40.10584314	12.98925686
99466	2005	4	2005/4	66469-10809-99466-1-wolverine_icon.jpg	-2.51653344	-0.949067399	58.10681436	32.36045098	19.83497164
99476	2005	4	2005/4	66479-3092-99476-1-uncanny-x-men-the_icon.jpg	-3.891581648	-2.756940182	344.8089014	34.68203922	37.01051118
99608	2005	4	2005/4	66611-11353-99608-1-x-men-phoenix--end_icon.jpg	-2.056144328	-1.260523134	12.31992614	46.99182353	27.47983275
99609	2005	4	2005/4	66612-11353-99609-1-x-men-phoenix--end_icon.jpg	-1.496980991	-0.32394016	21.65126566	46.53333333	38.48643182
99894	2005	4	2005/4	66897-3092-99894-1-uncanny-x-men-the_icon.jpg	-1.194222848	1.139944557	28.04989154	29.91864706	38.34116175
101048	2005	4	2005/4	68050-6983-101048-1-exiles_icon.jpg	0.307082946	1.15668972	21.93238713	44.92792157	24.05840466
105632	2005	4	2005/4	83671-18024-105632-1-marvel-team-up_icon.jpg	-0.73800079	0.072168548	328.6619301	50.68745098	8.059039182
182342	2005	5	2005/5	1022098-x41_icon.jpg	-0.260855504	0.882525519	38.0278662	32.25698039	43.42662418
186615	2005	5	2005/5	1053844-bo_icon.jpg	-1.775380328	-0.794255334	12.26646919	42.24094118	8.900945463
235996	2005	5	2005/5	1421527-b4c5e7e8e749_icon.jpg	-3.526086032	-1.401638057	10.84334839	24.70476471	22.85682765
113732	2005	5	2005/5	176486-19047-113732-2-x-men-the-end_icon.jpg	-1.187834504	0.107159336	16.68940774	40.7584902	29.82066049
275775	2005	5	2005/5	1872466-x_men_deluxe121_icon.jpg	0.479438053	0.944466548	33.79439932	46.64823529	20.80401503
281053	2005	5	2005/5	1925278-x_men179_icon.jpg	-0.984933678	0.442973251	41.97027457	37.17794118	17.08608573
288593	2005	5	2005/5	1977034-25_icon.jpg	1.16235603	-0.314822059	212.6602538	53.59588235	5.227308259
299720	2005	5	2005/5	2057866-37_icon.jpg	-2.051232006	-1.423670398	333.6026088	31.90584314	3.56182837
300140	2005	5	2005/5	2060298-100a_icon.jpg	3.084168809	-0.283280707	47.97487757	53.14254902	11.19331473
300329	2005	5	2005/5	2061111-53_icon.jpg	0.581829043	0.848353197	40.55468123	43.4117451	24.2511853
300513	2005	5	2005/5	2061627-41_icon.jpg	-1.421613883	0.498478942	36.68943734	34.70476471	67.15001557
99610	2005	5	2005/5	66613-11353-99610-1-x-men-phoenix--end_icon.jpg	-0.998718515	-0.205063697	26.2849306	48.90086275	32.04386305
101001	2005	5	2005/5	68003-3092-101001-1-uncanny-x-men-the_icon.jpg	0.067281156	0.930646825	22.33092523	51.43509804	13.91588374
101049	2005	5	2005/5	68051-6983-101049-1-exiles_icon.jpg	-0.012277296	1.021791658	20.02314702	46.05398039	27.00186014
101450	2005	5	2005/5	68452-11501-101450-1-x-men-age-of-apocal_icon.jpg	-1.823493453	-0.417368661	359.7908938	40.66901961	6.861705205
101451	2005	5	2005/5	68453-11501-101451-1-x-men-age-of-apocal_icon.jpg	-0.918107065	-0.369573773	12.3502846	51.80972549	36.54239892
101452	2005	5	2005/5	68454-11501-101452-1-x-men-age-of-apocal_icon.jpg	-0.486281341	-0.026374158	18.03479141	53.97311765	33.92011744
101453	2005	5	2005/5	68455-11501-101453-1-x-men-age-of-apocal_icon.jpg	-2.626811593	-0.680151846	25.29031835	29.40431373	30.53973673
101454	2005	5	2005/5	68456-11501-101454-1-x-men-age-of-apocal_icon.jpg	-3.11218123	-1.310311846	2.31997237	29.648	20.68069268
150725	2005	5	2005/5	692334-mm3_icon.jpg	1.195398459	0.619389764	284.489425	58.37490196	5.701688273
106273	2005	5	2005/5	89190-18078-106273-1-new-x-men-vol-2_icon.jpg	2.462853944	0.793966713	353.0777927	67.47117647	11.19670639
182343	2005	6	2005/6	1022104-x41_icon.jpg	-2.76191248	-1.040265043	37.2757719	28.44680392	16.89710481
187402	2005	6	2005/6	1060309-avng_icon.jpg	1.625084843	0.147818677	205.502008	65.11529412	3.358963982
189479	2005	6	2005/6	1069972-gsm_icon.jpg	4.83815338	-0.554561664	77.32916227	66.43764706	14.3800243
200639	2005	6	2005/6	1156167-9598_20060827074452_large_icon.jpg	-0.839180878	-0.819298741	16.09039653	53.28882353	18.09156813
113779	2005	6	2005/6	176769-19047-113779-1-x-men-the-end_icon.jpg	-3.48143958	-1.484265473	31.48165711	27.59096078	19.03259024
281054	2005	6	2005/6	1925281-x_men180_icon.jpg	-0.473773661	0.489411448	21.18843391	43.79203922	24.64885282
283982	2005	6	2005/6	1945604-01a_icon.jpg	2.511070687	-0.280372187	32.62120583	45.01917647	25.80259915
299721	2005	6	2005/6	2057867-38_icon.jpg	-1.315477276	-0.352319481	29.79660244	41.59139216	22.95342032
300141	2005	6	2005/6	2060301-101_icon.jpg	0.915450292	0.097601343	218.7696899	55.90568627	2.681862852
300514	2005	6	2005/6	2061628-42_icon.jpg	-0.013773081	0.743813165	348.9735927	51.49705882	24.7541083
312940	2005	6	2005/6	2175959-xtrxmentap_icon.jpg	-0.156372993	0.398717051	1.784918867	48.79215686	10.10448481
133279	2005	6	2005/6	449780-nightcrawler_the_devil_inside_1_00_icon.jpg	-1.015405473	0.810614766	55.41545734	23.02929412	9.798091774
99611	2005	6	2005/6	66614-11353-99611-1-x-men-phoenix--end_icon.jpg	-4.820461875	-3.609328436	21.26580331	20.99137255	40.07472725
101002	2005	6	2005/6	68004-3092-101002-1-uncanny-x-men-the_icon.jpg	-0.128754337	1.406118628	3.18486802	35.42590196	12.62945413
101455	2005	6	2005/6	68457-11501-101455-1-x-men-age-of-apocal_icon.jpg	-5.362225505	-5.220523401	2.761966994	9.907647059	28.46959172
186512	2005	7	2005/7	1052903-haunted_icon.jpg	-1.588079382	-0.082239551	36.44193604	24.33039216	25.1455051
283983	2005	7	2005/7	1945612-02a_icon.jpg	0.44336204	-0.363585487	358.80148	32.78421569	5.673880604
286633	2005	7	2005/7	1964995-x_men181_icon.jpg	1.177421961	0.72434536	207.7106616	53.54862745	24.62621675
288594	2005	7	2005/7	1977036-26_icon.jpg	-0.920017703	0.274814927	35.95905435	43.85019608	29.35484448
300142	2005	7	2005/7	2060303-102_icon.jpg	1.563932315	0.933904712	31.82064648	54.58070588	35.41399008
300331	2005	7	2005/7	2061113-55_icon.jpg	0.111191273	1.449780443	13.03871128	33.65966667	38.19064302
300515	2005	7	2005/7	2061629-43_icon.jpg	-0.061883197	0.212306645	27.44856229	51.34047059	35.43291603
300561	2005	7	2005/7	2061693-01_icon.jpg	0.852429366	1.018539648	10.95543049	40.66445098	20.12612066
130750	2005	7	2005/7	396257-21663-130750-1-marvel-nemesis_icon.jpg	0.300079849	0.515212829	87.79415568	47.08254902	14.49394264
130752	2005	7	2005/7	396259-21663-130752-1-marvel-nemesis_icon.jpg	-0.156294607	0.866036864	169.5502284	40.21478431	4.633258474
136114	2005	7	2005/7	510226-gambit_vol_4_10_icon.jpg	-1.585621137	-0.077087549	45.56775791	37.46945098	17.03023954
136173	2005	7	2005/7	512710-2005.10_pls_hom_house_of_m__special_icon.jpg	4.189701769	1.676906821	16.93871427	70.68431373	17.83292087
105541	2005	7	2005/7	82840-7258-105541-1-ultimate-x-men_icon.jpg	-3.359856989	-2.071256133	52.0881515	30.52213725	31.13850506
106275	2005	7	2005/7	89192-18078-106275-1-new-x-men-vol-2_icon.jpg	0.375873017	0.995759215	44.65541052	42.09794118	15.68261687
165923	2005	7	2005/7	902177-shm_icon.jpg	0.865863092	1.328492913	237.1867978	44.54607843	8.815282699
106561	2005	7	2005/7	92481-3092-106561-1-uncanny-x-men-the_icon.jpg	0.094413409	0.78303199	157.1653492	43.93417647	20.61359172
172318	2005	7	2005/7	964194-giantsize_spiderwoman_1_icon.jpg	5.760663263	-2.439240623	25.64499121	63.8427451	15.42824915
254731	2005	8	2005/8	1602456-homp__exc_icon.jpg	-2.179989711	-1.028827347	3.307892957	34.20429412	5.340402736
283984	2005	8	2005/8	1945613-03a_icon.jpg	0.959444468	0.28364683	39.79212521	58.49098039	23.17852014
288887	2005	8	2005/8	1978082-x_men182_icon.jpg	-0.087647556	1.407111667	4.143839848	32.36184314	26.47671489
292446	2005	8	2005/8	2002876-113_icon.jpg	-0.004949041	0.498494629	25.45987749	50.43313725	16.72646574
299305	2005	8	2005/8	2056413-20_icon.jpg	-0.493119319	0.505248054	42.82147917	35.51978431	33.93805937
300143	2005	8	2005/8	2060304-103_icon.jpg	-0.550563267	0.933158281	14.86041187	36.79033333	9.00881359
300516	2005	8	2005/8	2061630-44_icon.jpg	2.125809123	0.985439208	13.12743782	51.11956863	72.25723274
333413	2005	8	2005/8	2311525-mmmi_061_icon.jpg	-2.036762121	-1.091171455	236.1181027	37.21558824	9.59143728
117978	2005	8	2005/8	232379-11292-117978-1-excalibur_icon.JPG	-2.232580147	-1.377762879	350.3767462	39.85856863	10.77894536
126987	2005	8	2005/8	349857-21146-126987-1-classic-x-men_icon.jpg	0.666814698	-0.646368574	197.6823177	58.10019608	4.215939988
134551	2005	8	2005/8	470696-cbps_icon.jpg	-1.9890803	-0.740328014	36.7697582	37.14690196	17.36761095
104862	2005	8	2005/8	71864-12049-104862-1-house-of-m_icon.jpg	2.758119115	-0.193705087	351.4524265	42.39311765	10.37030151
105542	2005	8	2005/8	82842-7258-105542-1-ultimate-x-men_icon.jpg	-3.633570921	-3.256033319	6.925288595	42.66078431	46.90260606
105857	2005	8	2005/8	86337-18075-105857-1-ororo-before-the-st_icon.jpg	4.336623211	-1.247729607	30.48873763	47.03356863	31.70067936
106562	2005	8	2005/8	92482-3092-106562-1-uncanny-x-men-the_icon.jpg	-0.809699375	0.462749166	3.996340809	40.64752941	29.84606063
106563	2005	8	2005/8	92483-3092-106563-1-uncanny-x-men-the_icon.jpg	-4.394899922	-2.617342057	41.45123011	20.70141176	43.82025665
107548	2005	9	2005/9	101640-7258-107548-1-ultimate-x-men_icon.jpg	1.932405532	-0.394002891	109.4816041	39.11778431	7.148496221
111273	2005	9	2005/9	145841-18700-111273-1-nightcrawler_icon.jpg	-1.305513026	0.56386893	6.746256453	29.43115686	24.11896423
113782	2005	9	2005/9	176865-19047-113782-1-x-men-the-end_icon.jpg	-3.042397849	-1.437572699	84.19756314	22.07637255	12.90981841
275781	2005	9	2005/9	1872681-x_men_deluxe125_icon.jpg	-0.414977414	0.884058602	9.555049216	36.43333333	53.14461009
278687	2005	9	2005/9	1905118-mvs__cc_icon.jpg	-0.594683126	0.845036426	10.57394164	38.22552941	10.1707
288889	2005	9	2005/9	1978092-x_men183_icon.jpg	-2.483598071	-0.827881105	52.26513791	34.87094118	14.33982337
292447	2005	9	2005/9	2002877-114_icon.jpg	0.425290711	0.522084003	122.9383757	51.53294118	5.947844099
292779	2005	9	2005/9	2007358-114_icon.jpg	0.480702816	0.815746747	30.67979695	52.0827451	20.15320528
299057	2005	9	2005/9	2055376-140_icon.jpg	-1.637386793	-0.322091695	42.02008446	37.03886275	19.83174006
299651	2005	9	2005/9	2057676-01_icon.jpg	0.598587833	-0.502033995	299.6676433	31.36554902	9.750738133
299724	2005	9	2005/9	2057870-41_icon.jpg	-0.292786982	-0.120821242	14.30107264	49.28372549	16.28306684
300333	2005	9	2005/9	2061116-57_icon.jpg	-1.827633177	-0.269503484	11.44216446	34.38472549	19.9449596
300517	2005	9	2005/9	2061631-45_icon.jpg	-1.734130966	-0.774465012	20.74572248	44.08235294	26.98425407
318224	2005	9	2005/9	2225472-79630_icon.jpg	1.582125231	-0.502880921	207.106091	43.06629412	23.77816053
105858	2005	9	2005/9	399584-18075-105858-2-ororo-before-the-st_icon.jpg	-2.770338203	-1.086153459	31.55118376	29.92870588	17.05726812
105794	2005	9	2005/9	85554-6983-105794-1-exiles_icon.jpg	-1.326171064	-0.209221762	343.189176	42.05905882	9.964885977
105795	2005	9	2005/9	85555-6983-105795-1-exiles_icon.jpg	-1.441214989	0.001213882	45.87245089	39.4252549	30.34841805
106584	2005	9	2005/9	92711-3092-106584-1-uncanny-x-men-the_icon.jpg	-0.496422955	0.394446943	4.387706381	53.37980392	16.73641399
178810	2006	-1	2006/-1	1005730-new_age_5_icon.jpg	0.962174027	-0.438567291	341.3894952	37.16188235	22.53014896
185343	2006	-1	2006/-1	1043983-dps_icon.jpg	1.96253477	0.020265551	44.56178626	47.6554902	12.06988064
185464	2006	-1	2006/-1	1045374-newxmenomnibus_icon.jpg	-0.079512664	0.976829786	28.58674095	32.46145098	42.45675413
233669	2006	-1	2006/-1	1385698-mm_uxm02_3b_btp_icon.jpg	1.594714179	0.802364949	102.9355281	53.97176471	3.726612821
264970	2006	-1	2006/-1	1701955-127065_20080604175212_large_icon.jpg	0.538864441	-0.202381675	6.183237963	40.12423529	25.99592638
264968	2006	-1	2006/-1	1701964-129306_20080604174826_large_icon.jpg	2.330677113	0.857989431	2.930755044	49.4754902	7.091251362
264966	2006	-1	2006/-1	1701968-129304_20080604174425_large_icon.jpg	-0.053048523	0.582268871	0.943007596	38.17637255	16.53239993
264964	2006	-1	2006/-1	1701982-129302_20080604173956_large_icon.jpg	-0.007161907	0.929500023	19.3101793	40.79178431	16.22198049
264963	2006	-1	2006/-1	1701987-129301_20080604173859_large_icon.jpg	0.478431384	0.108731603	28.2328758	39.15841176	15.78510414
264962	2006	-1	2006/-1	1701990-129300_20080604173725_large_icon.jpg	0.92685493	-0.157558062	35.32901336	35.91594118	15.51045388
264961	2006	-1	2006/-1	1701992-129299_20080604173440_large_icon.jpg	2.661948708	-0.631119851	51.10475217	45.61392157	12.61869656
264960	2006	-1	2006/-1	1701993-129298_20080604155222_large_icon.jpg	1.046314107	0.950532591	28.91119138	43.12266667	25.12686108
264959	2006	-1	2006/-1	1701996-129297_20080604155058_large_icon.jpg	-0.191283505	-0.341198257	16.88348714	35.11768627	29.92503638
264986	2006	-1	2006/-1	1702001-129294_20080604154601_large_icon.jpg	6.363790764	-1.864151897	28.25838379	62.50176471	27.89516892
265033	2006	-1	2006/-1	1703576-120_icon.jpg	1.733929303	0.074457022	24.91192919	45.44311765	17.22821765
265034	2006	-1	2006/-1	1703577-121_icon.jpg	1.597696071	0.735313852	39.3836528	41.79754902	13.57078354
290700	2006	-1	2006/-1	1988272-03a_icon.jpg	-0.641731116	0.624961279	23.90153899	29.94409804	16.75127967
298312	2006	-1	2006/-1	2053089-28_icon.jpg	0.359043116	0.471848917	36.31021725	42.7012549	23.68098655
311045	2006	-1	2006/-1	2159498-73754616_0876_4572_a9bc_617d809e5898_icon.jpg	0.372347715	0.808477585	58.25648206	37.03131373	28.06120099
107654	2006	1	2006/1	102332-7258-107654-1-ultimate-x-men_icon.jpg	-0.153887346	0.898414033	42.69265727	44.32547059	31.39172405
186518	2006	1	2006/1	1052913-xposed_icon.jpg	3.054171544	-0.501251731	23.74316222	52.71639216	39.75361026
222785	2006	1	2006/1	1287553-ult_ann1_icon.jpg	-1.35048745	0.483127165	34.62537399	27.79105882	28.81685745
235541	2006	1	2006/1	1415262-12_hard_lessons_icon.jpg	-0.883922407	-0.065479614	49.5816261	33.631	13.16216772
111369	2006	1	2006/1	147733-18700-111369-1-nightcrawler_icon.jpg	-3.282207736	-1.368766753	26.40869609	26.77058824	11.60301765
256188	2006	1	2006/1	1615211-38_icon.jpg	-0.023830269	0.592858967	12.97788803	46.48898039	19.31480283
288916	2006	1	2006/1	1978148-x_men187_icon.jpg	0.064160885	0.633468671	35.6632028	48.08092157	19.27277829
292783	2006	1	2006/1	2007362-01a_icon.jpg	-2.395585713	-0.453897275	35.75691116	32.21431373	29.08523187
299988	2006	1	2006/1	2059591-49_icon.jpg	0.202177943	1.116948865	17.39634883	49.34607843	16.78143564
300337	2006	1	2006/1	2061122-61_icon.jpg	0.733915257	0.097234203	7.921547655	47.013	28.3866832
300563	2006	1	2006/1	2061699-03_icon.jpg	-0.174499524	0.849146895	12.45932968	40.3034902	24.1336565
145944	2006	1	2006/1	2140146-ess_xfc1_icon.jpg	0.382969682	0.775890857	33.74754619	50.0045098	12.58662546
324634	2006	1	2006/1	2262137-54_icon.jpg	0.80442	0.209005823	2.115297046	42.14956863	18.38885612
333457	2006	1	2006/1	2311795-mmmi_066_icon.jpg	-2.287599636	-0.888672242	17.5956803	39.3447451	36.00440949
118217	2006	1	2006/1	238742-19715-118217-1-weapon-x-days-of-fu_icon.jpg	-0.44391098	0.838397586	38.81524623	25.67023529	19.46284016
119676	2006	1	2006/1	252566-20037-119676-1-the-uncanny-x-men-t_icon.jpg	-1.60517345	0.532897736	36.31582125	33.31854902	40.93780418
126181	2006	1	2006/1	342836-11502-126181-1-black-panther_icon.jpg	-2.670940025	-1.976770051	313.1069671	35.00872549	20.31846402
120892	2006	1	2006/1	375255-18091-120892-4-x-men-deadly-genesi_icon.jpg	-1.00133157	0.9897924	33.87536219	32.49882353	16.7412395
106215	2006	1	2006/1	88746-18132-106215-1-decimation-house-of_icon.jpg	-2.097170432	-0.283290465	327.5688556	22.62229412	25.31746837
106250	2006	1	2006/1	88926-18136-106250-1-x-men-the-198-files_icon.jpg	2.161030371	1.455078773	38.84956279	58.30490196	7.90566437
107679	2006	10	2006/10	102403-11502-107679-1-black-panther_icon.jpg	-1.839703661	-0.918657284	108.6414996	43.43498039	11.05894589
186401	2006	10	2006/10	1051875-wolv_enenystate_orig_icon.jpg	-0.918289641	0.963945875	55.24764223	27.48611765	25.61193101
189821	2006	10	2006/10	1075106-e3_icon.jpg	-0.017993299	0.510983112	22.55633665	37.62727451	28.56131165
220331	2006	10	2006/10	1271345-encyclopedia_2006_icon.jpg	0.036486316	-0.233777802	32.54083984	55.22372549	30.21076463
111610	2006	10	2006/10	153774-7258-111610-1-ultimate-x-men_icon.jpg	-2.936737252	-1.212807222	17.72758005	29.97892157	74.58410321
111699	2006	10	2006/10	154494-18892-111699-1-ultimate-x-men-annua_icon.jpg	-0.798618384	0.652534243	32.37083821	42.92296078	49.16190475
264973	2006	10	2006/10	1701950-119569_20080604175532_large_icon.jpg	3.386808637	-1.027336712	23.38892516	49.83862745	19.88653576
275881	2006	10	2006/10	1873486-x_men_deluxe138_icon.jpg	-0.622732579	0.321569872	17.29058206	46.60956863	24.72655619
283998	2006	10	2006/10	1945627-17a_icon.jpg	0.181559366	1.030519012	3.217524644	42.51254902	21.05491343
285620	2006	10	2006/10	1957843-06_icon.jpg	-0.947275492	0.035378832	26.1455261	41.25405882	49.58575674
286097	2006	10	2006/10	1960576-06_icon.jpg	2.063100977	-0.21529755	229.8036851	52.94058824	11.05777844
288602	2006	10	2006/10	1977044-34_icon.jpg	-1.712890356	-1.068348971	41.45875137	48.37831373	22.09732606
288603	2006	10	2006/10	1977046-35_icon.jpg	2.051377715	-0.421284105	51.20786167	65.62392157	9.170763983
299997	2006	10	2006/10	2059602-58_icon.jpg	-1.7066365	-0.322836207	9.560427035	45.40058824	11.36765093
300346	2006	10	2006/10	2061132-70_icon.jpg	0.275270771	0.67632318	343.1463283	51.52647059	15.68230083
300423	2006	10	2006/10	2061395-10a_icon.jpg	-1.645986593	0.066262136	41.65510532	22.74001961	30.49137695
300530	2006	10	2006/10	2061650-58_icon.jpg	-1.673911239	-0.157914792	18.05270114	44.79072549	46.40548398
106762	2006	10	2006/10	2191196-04_icon.jpg	0.21849858	0.304926291	310.7734074	51.78294118	6.441052918
139777	2006	10	2006/10	567220-1_icon.jpg	-0.321014435	-0.579447192	20.29271931	54.98529412	14.01764129
165557	2006	10	2006/10	897291-logan_icon.jpg	-2.485590293	-1.745135804	85.60401431	37.74003922	5.839639806
106346	2006	10	2006/10	89923-18078-106346-1-new-x-men-vol-2_icon.jpg	-1.399368472	0.24060636	325.4874479	34.31980392	20.41409807
106947	2006	10	2006/10	98786-18261-106947-1-ultimates-annual_icon.jpg	-1.398379808	0.092540954	30.54148017	33.13005882	53.30074638
107443	2006	11	2006/11	101151-18326-107443-1-ultimates-2_icon.jpg	-1.880938214	0.43308882	28.2743868	31.19664706	14.36787136
203738	2006	11	2006/11	1174448-madv_icon.jpg	-1.355660471	-0.068789198	13.74497563	47.67078431	14.42861785
109540	2006	11	2006/11	120764-18260-109540-2-storm_icon.jpg	1.88861259	1.367078973	326.7821569	49.56078431	20.25716094
240070	2006	11	2006/11	1480420-13_world_tour_2_icon.jpg	0.625425666	0.488695281	9.767360176	41.49678431	16.14318331
111611	2006	11	2006/11	153775-7258-111611-1-ultimate-x-men_icon.jpg	-0.876272182	0.510891864	27.29035381	41.53390196	58.2312394
264975	2006	11	2006/11	1701946-120073_20080604180135_large_icon.jpg	-0.14115684	0.940493424	9.412872496	37.34590196	29.55197331
113821	2006	11	2006/11	177705-11502-113821-1-black-panther_icon.jpg	5.144092291	-0.980142194	26.52294035	61.68254902	11.29828727
186088	2006	11	2006/11	1804310-black_panther_bride_icon.jpg	-0.618484297	-0.072056945	22.68970707	44.5217451	24.05394324
285621	2006	11	2006/11	1957844-07_icon.jpg	-0.655688999	-0.241678022	350.5404264	42.9407451	27.03963236
286098	2006	11	2006/11	1960577-07_icon.jpg	2.371841404	0.487124605	222.9360855	56.87	9.823015689
292793	2006	11	2006/11	2007372-11a_icon.jpg	-0.64260948	0.166167617	28.99069808	43.15129412	14.63541865
299663	2006	11	2006/11	2057725-01_icon.jpg	0.647537902	1.625681637	16.46889792	31.91433333	8.424083837
300158	2006	11	2006/11	2060321-118_icon.jpg	-0.315102564	0.235728564	349.2998397	50.9972549	17.96778092
300347	2006	11	2006/11	2061133-71_icon.jpg	0.771937046	0.957525234	10.32299229	45.39943137	21.6608483
300531	2006	11	2006/11	2061652-59_icon.jpg	0.221624501	0.051698204	34.83243654	55.31901961	34.66185112
111404	2006	11	2006/11	2191198-05_icon.jpg	-0.202081766	1.286587562	28.36333952	42.46213725	44.29279326
127701	2006	11	2006/11	358753-21231-127701-1-x-men-age-of-apocal_icon.jpg	-1.545961801	0.517699256	25.59889586	34.6632549	28.812451
217596	2006	12	2006/12	1252644-unvx1_icon.jpg	2.985177586	0.127076847	36.67688076	46.69017647	59.30209949
235546	2006	12	2006/12	1415357-14_phoenix_icon.jpg	-0.459749414	-0.302308611	18.75185099	46.64682353	28.27303038
239511	2006	12	2006/12	1473318-12_world_tour_1_icon.jpg	3.33320949	-1.326376047	6.500560902	48.69372549	13.64028059
111612	2006	12	2006/12	153777-7258-111612-1-ultimate-x-men_icon.jpg	-3.257366878	-1.430684293	18.97302462	15.9705098	45.486534
264976	2006	12	2006/12	1701943-120074_20080604180251_large_icon.jpg	0.88906572	1.249355537	28.69076461	49.61980392	12.23301892
113823	2006	12	2006/12	177714-11502-113823-1-black-panther_icon.jpg	-1.13637863	0.305092239	349.495428	37.29976471	36.83942705
275886	2006	12	2006/12	1873542-x_men_deluxe140_icon.jpg	-0.976959581	0.63731428	336.6365661	32.79066667	11.91946058
285622	2006	12	2006/12	1957845-08_icon.jpg	0.852663165	0.895116949	27.27514568	54.54901961	20.43313201
