issue_id	publish_year	publish_month	publish_date	icon_url	Hç	L%	S%
300113	2001	12	2001/12	2060263-59_icon.jpg	346.2009593	35.96801961	11.35382249
300288	2001	12	2001/12	2061063-12_icon.jpg	313.5533648	53.44254902	0.982551602
309320	2001	12	2001/12	2146534-x_men_17_10_icon.jpg	24.19795642	44.62666667	7.138086785
316843	2001	12	2001/12	2213283-xmenf2069_icon.jpg	46.57563755	40.40427451	19.28460297
53574	2001	12	2001/12	2294539-ultimate_x_men__11__2001__icon.jpg	21.5243815	44.06276471	15.82675515
130133	2001	12	2001/12	386454-21546-130133-1-100-greatest-marvels_icon.jpg	0.101887532	55.31862745	6.719034558
133635	2001	12	2001/12	453407-16609_4_003_icon.jpg	3.354569084	60.02882353	9.625072969
133636	2001	12	2001/12	453408-16609_4_004_icon.jpg	352.3235826	58.41333333	6.253889821
133639	2001	12	2001/12	453413-16609_4_007_icon.jpg	48.98253076	57.36882353	15.1389713
133640	2001	12	2001/12	453415-16609_4_008_icon.jpg	27.98812871	64.22196078	10.52568122
135690	2001	12	2001/12	497800-2001_rogue_3_icon.jpg	13.28562408	65.09862745	8.007438328
135691	2001	12	2001/12	497802-2001_rogue_4_icon.jpg	30.34013605	63.97764706	5.761128711
76563	2001	12	2001/12	55107-9411-76563-1-x-treme-x-men_icon.jpg	15.74735819	42.38333333	26.66188615
106890	2001	12	2001/12	98281-5066-106890-1-x-men-unlimited_icon.jpg	352.6357855	50.03980392	11.29408902
264947	2001	2	2001/2	1701887-70_icon.jpg	17.93267656	43.11643137	32.48850127
280309	2001	2	2001/2	1919241-x_men128_icon.jpg	57.0305877	54.12627451	7.462086888
300103	2001	2	2001/2	2060250-49a_icon.jpg	21.00747214	53.73443137	46.82701403
300278	2001	2	2001/2	2061052-02_icon.jpg	7.591460688	40.36941176	32.58048221
309309	2001	2	2001/2	2146512-x_men_07_10_icon.jpg	156.5689564	48.93803922	4.537951151
313986	2001	2	2001/2	2184249-pxf2059_icon.jpg	353.30103	29.70619608	8.459316601
316830	2001	2	2001/2	2213257-xmenf2059_icon.jpg	27.84187019	39.86562745	16.04473262
50811	2001	2	2001/2	43451-6496-50811-1-black-panther_icon.jpg	19.30368244	38.18611765	29.83467968
51631	2001	2	2001/2	44585-7258-51631-1-ultimate-x-men_icon.jpg	339.8153281	35.49629412	12.21607779
65666	2001	2	2001/2	50209-4993-65666-1-cable_icon.jpg	201.4621063	47.48176471	14.93535186
65808	2001	2	2001/2	50351-4605-65808-1-x-men_icon.jpg	357.0795019	58.91509804	29.01261376
136117	2001	2	2001/2	510280-2001_gtb_0__son_of_the_atom_alpha_icon.jpg	23.09094767	34.3435098	14.26082161
70454	2001	2	2001/2	72692-9197-70454-1-x-men-forever_icon.jpg	15.80830176	52.87133333	33.7599779
254407	2001	3	2001/3	1599844-3316701_1_icon.jpg	39.31929922	50.59686275	11.46311261
264949	2001	3	2001/3	1701927-71_icon.jpg	5.028714391	48.13745098	7.163718274
280318	2001	3	2001/3	1919297-x_men129_icon.jpg	19.85736625	43.59180392	37.91223571
300104	2001	3	2001/3	2060251-50_icon.jpg	295.4426801	59.08019608	10.16958086
300279	2001	3	2001/3	2061054-03_icon.jpg	338.0078087	37.02852941	9.290398765
309310	2001	3	2001/3	2146518-x_men_08_10_icon.jpg	39.77410015	45.74921569	11.99077666
311244	2001	3	2001/3	2161448-genmf111_icon.jpg	42.12657642	44.74176471	11.36324792
313987	2001	3	2001/3	2184252-pxf2060_icon.jpg	57.92456093	43.78345098	11.39314881
316831	2001	3	2001/3	2213260-xmenf2060_icon.jpg	38.02860771	45.98182353	18.23597816
48844	2001	3	2001/3	42717-6823-48844-1-big-town_icon.jpg	25.35692069	41.18601961	16.76054172
51632	2001	3	2001/3	44586-7258-51632-1-ultimate-x-men_icon.jpg	242.6756409	44.55170588	12.2212261
94056	2001	3	2001/3	61061-10906-94056-1-gambit-amp-bishop_icon.jpg	9.148629385	33.4972549	50.0959985
70455	2001	3	2001/3	72695-9197-70455-1-x-men-forever_icon.jpg	9.222954121	44.70803922	45.74121424
106126	2001	3	2001/3	88234-5066-106126-1-x-men-unlimited_icon.jpg	7.956093547	38.3265098	24.12439657
201510	2001	4	2001/4	1160304-wolverien_son_of_canada_doritosdoritos_icon.jpg	24.17029504	41.74741176	24.87518306
229409	2001	4	2001/4	1337243-xmannen225_icon.jpg	19.72766915	57.98882353	16.58988971
251953	2001	4	2001/4	1586529-59_icon.jpg	352.9588587	38.26090196	38.71735135
264953	2001	4	2001/4	1702000-72_icon.jpg	9.735063958	43.17688235	13.51572033
275185	2001	4	2001/4	1868074-x_men_deluxe072_icon.jpg	12.94980779	41.97698039	43.81645215
280320	2001	4	2001/4	1919323-x_men130_icon.jpg	32.97604983	54.2954902	11.98362885
300105	2001	4	2001/4	2060252-51_icon.jpg	17.74569959	29.87990196	12.95152161
300280	2001	4	2001/4	2061055-04_icon.jpg	14.47489664	36.84076471	37.57884356
309312	2001	4	2001/4	2146519-x_men_09_10_icon.jpg	26.43375811	41.34509804	19.72398748
313988	2001	4	2001/4	2184254-pxf2061_icon.jpg	33.69027259	37.96394118	9.452674648
51633	2001	4	2001/4	44587-7258-51633-1-ultimate-x-men_icon.jpg	9.020730503	57.07294118	32.38964408
275187	2001	5	2001/5	1868095-x_men_deluxe073_icon.jpg	35.6556251	58.06529412	3.063118667
291730	2001	5	2001/5	1999790-32_icon.jpg	36.65250456	53.12758824	54.24207475
300106	2001	5	2001/5	2060253-52_icon.jpg	342.9928216	53.11490196	4.544275952
300281	2001	5	2001/5	2061056-05_icon.jpg	152.8103301	39.66307843	2.840741402
309313	2001	5	2001/5	2146525-x_men_10_10_icon.jpg	28.36489706	45.08956863	46.58579351
313989	2001	5	2001/5	2184255-pxf2062_icon.jpg	37.78824273	38.68627451	16.03649265
324774	2001	5	2001/5	2263058-26_icon.jpg	228.847352	58.38901961	1.815131753
53567	2001	5	2001/5	46199-7258-53567-1-ultimate-x-men_icon.jpg	52.06487158	54.16529412	16.53896996
69367	2001	5	2001/5	51951-9149-69367-1-universe-x_icon.jpg	41.64096545	47.86592157	18.70658318
233951	2001	6	2001/6	1388311-ih_dow_icon.jpg	107.1099517	42.70980392	15.2235791
264956	2001	6	2001/6	1702075-74_icon.jpg	33.15727405	45.50954902	39.34761375
275188	2001	6	2001/6	1868134-xmenrevolution074_icon.jpg	84.59279039	47.97019608	7.960007848
280475	2001	6	2001/6	1920334-x_men132_icon.jpg	32.6890999	41.78733333	21.12029445
300107	2001	6	2001/6	2060254-53_icon.jpg	34.69072703	61.89254902	9.865807726
300282	2001	6	2001/6	2061057-06_icon.jpg	290.4248705	45.44098039	0.416398776
309314	2001	6	2001/6	2146526-x_men_11_10_icon.jpg	25.18434821	54.1272549	17.40150715
313990	2001	6	2001/6	2184256-pxf2063_icon.jpg	38.17155309	59.64745098	14.71734419
318218	2001	6	2001/6	2225450-34876_icon.jpg	333.9836525	39.96219608	11.14131395
49449	2001	6	2001/6	43268-6217-49449-1-mutant-x_icon.jpg	4.228170134	49.9827451	17.7637773
49464	2001	6	2001/6	43283-6985-49464-1-blink_icon.jpg	4.713812967	50.13215686	12.83234903
53568	2001	6	2001/6	46200-7258-53568-1-ultimate-x-men_icon.jpg	10.11311234	52.07768627	36.71538659
94059	2001	6	2001/6	61064-10906-94059-1-gambit-amp-bishop_icon.jpg	6.724272042	48.57876471	28.17671887
145107	2001	6	2001/6	636118-beasts_icon.jpg	331.5437007	55.36529412	12.31917483
235317	2001	7	2001/7	1411451-1_tomorrow_people_icon.jpg	270.7648254	38.29482353	7.760430427
259580	2001	7	2001/7	1644038-paradise_x_v1__1___issue_1__2002_5____page_1_icon.jpg	339.5425667	42.49882353	6.535821061
264997	2001	7	2001/7	1702163-75_icon.jpg	13.45031643	50.84901961	9.707583676
280476	2001	7	2001/7	1920343-x_men133_icon.jpg	63.02422174	36.32619608	7.875373252
300108	2001	7	2001/7	2060255-54_icon.jpg	13.66219296	68.34764706	12.231535
300283	2001	7	2001/7	2061058-07_icon.jpg	212.1139309	48.40431373	9.002600643
140964	2001	7	2001/7	2140159-ess_xmn4_icon.jpg	18.79283173	28.95719608	29.86145203
309315	2001	7	2001/7	2146527-x_men_12_10_icon.jpg	3.565253191	41.80568627	3.417773171
313991	2001	7	2001/7	2184258-pxf2064_icon.jpg	5.241825613	46.37764706	9.930409342
316836	2001	7	2001/7	2213271-xmenf2064_icon.jpg	19.15973613	45.7914902	25.0947389
318219	2001	7	2001/7	2225455-34878_icon.jpg	225.3038674	51.25823529	8.955962395
324773	2001	7	2001/7	2263056-27_icon.jpg	35.34890823	60.6245098	9.783631701
53569	2001	7	2001/7	46201-7258-53569-1-ultimate-x-men_icon.jpg	343.0208444	40.01641176	26.21292146
69369	2001	7	2001/7	51953-9149-69369-1-universe-x_icon.jpg	22.58132046	36.84223529	21.25363367
76558	2001	7	2001/7	55102-9411-76558-1-x-treme-x-men_icon.jpg	0.36355189	50.9927451	20.66800834
220517	2001	8	2001/8	1272130-marvelthecatu1_icon.jpg	29.87198996	24.85894118	15.34272594
110557	2001	8	2001/8	136069-18701-110557-1-marvel-the-characte_icon.jpg	24.1139027	32.88976471	10.60202292
235318	2001	8	2001/8	1411592-2_return_to_weapon_x_icon.jpg	15.01987945	41.07109804	17.21901666
237733	2001	8	2001/8	1447343-2_a_world_apart_icon.jpg	19.92893257	54.93196078	21.42686222
265077	2001	8	2001/8	1703722-76_icon.jpg	17.31499606	48.83768627	22.11077752
280479	2001	8	2001/8	1920365-x_men134_icon.jpg	16.1946265	50.11196078	11.45427605
300109	2001	8	2001/8	2060259-55_icon.jpg	196.6605166	60.99333333	0.54490434
300284	2001	8	2001/8	2061059-08_icon.jpg	20.50227911	40.31458824	22.23668365
309316	2001	8	2001/8	2146528-x_men_13_10_icon.jpg	26.54110477	42.36268627	12.66852025
313992	2001	8	2001/8	2184260-pxf2065_icon.jpg	15.499114	50.83764706	12.15420695
53570	2001	8	2001/8	46202-7258-53570-1-ultimate-x-men_icon.jpg	347.4007764	38.33962745	14.97958647
69370	2001	8	2001/8	51954-9149-69370-1-universe-x_icon.jpg	23.85511495	52.6745098	10.74080212
76559	2001	8	2001/8	55103-9411-76559-1-x-treme-x-men_icon.jpg	336.4357091	52.31901961	18.64228348
201507	2001	9	2001/9	1160259-vignettes_icon.jpg	42.91667957	35.77564706	38.93227839
251958	2001	9	2001/9	1586534-64_icon.jpg	301.7303995	54.98568627	6.117008533
265076	2001	9	2001/9	1703721-77_icon.jpg	337.6583514	43.16976471	15.12323894
280250	2001	9	2001/9	1918746-xmn__xta_icon.jpg	270.5223479	45.06607843	2.423891715
280485	2001	9	2001/9	1920377-x_men135_icon.jpg	222.670209	45.83117647	10.78938474
300110	2001	9	2001/9	2060260-56_icon.jpg	29.4075775	53.39294118	21.98606624
300285	2001	9	2001/9	2061060-09_icon.jpg	11.19809451	47.4557451	30.40921924
300297	2001	9	2001/9	2061075-21_icon.jpg	238.5700785	44.11588235	10.81687712
309317	2001	9	2001/9	2146529-x_men_14_10_icon.jpg	46.32938361	41.99854902	21.30017564
313993	2001	9	2001/9	2184261-pxf2066_icon.jpg	20.32977592	35.77135294	15.00274894
318220	2001	9	2001/9	2225457-34879_icon.jpg	109.6582614	59.48823529	8.752722521
324772	2001	9	2001/9	2263055-28_icon.jpg	11.12125643	47.30427451	26.82019367
131593	2001	9	2001/9	421760-211 rogue 1_icon.jpg	32.02272537	71.48647059	8.230698877
50744	2001	9	2001/9	43384-6983-50744-1-exiles_icon.jpg	344.1756563	35.40266667	4.785061057
53571	2001	9	2001/9	46203-7258-53571-1-ultimate-x-men_icon.jpg	227.2772641	61.85235294	10.50562058
76560	2001	9	2001/9	55104-9411-76560-1-x-treme-x-men_icon.jpg	0.299484611	37.46590196	21.90326263
265061	2002	-1	2002/-1	1703704-93_icon.jpg	7.543234441	37.38992157	31.78553936
265062	2002	-1	2002/-1	1703705-92_icon.jpg	38.75803792	50.1974902	37.81398528
265063	2002	-1	2002/-1	1703706-91_icon.jpg	200.0176897	44.56509804	4.974437043
265065	2002	-1	2002/-1	1703708-89_icon.jpg	48.62679311	43.82782353	11.76086102
265066	2002	-1	2002/-1	1703709-88_icon.jpg	6.867013421	40.14127451	11.4104352
265067	2002	-1	2002/-1	1703710-87_icon.jpg	15.20238327	45.49509804	19.96465898
108329	2002	1	2002/1	106745-18456-108329-1-x-men-millenial-vis_icon.jpg	343.9584266	45.29184314	15.8534368
251962	2002	1	2002/1	1586538-68_icon.jpg	345.7203915	29.53127451	16.34272738
112511	2002	1	2002/1	163185-18959-112511-1-x-treme-x-men-savag_icon.jpg	7.624832374	58.7154902	6.020869053
265059	2002	1	2002/1	1703701-81_icon.jpg	328.3941431	41.957	11.11656332
280767	2002	1	2002/1	1922638-x_men139_icon.jpg	12.55519833	37.15435294	9.914548318
300114	2002	1	2002/1	2060265-60_icon.jpg	358.0981044	51.61745098	10.3687523
300289	2002	1	2002/1	2061064-13_icon.jpg	284.2736908	30.06498039	13.80852193
300474	2002	1	2002/1	2061552-01_icon.jpg	3.240832507	53.90313725	11.15894068
114979	2002	1	2002/1	2205152-01_icon.jpg	323.1407988	27.01007843	10.21797238
318222	2002	1	2002/1	2225461-34881_icon.jpg	205.5275989	64.20313725	23.81630551
76564	2002	1	2002/1	55108-9411-76564-1-x-treme-x-men_icon.jpg	357.0008234	51.12462745	38.58649691
145257	2002	1	2002/1	636923-heralds2_icon.jpg	16.94799352	53.35117647	21.02190333
84915	2002	1	2002/1	75365-7258-84915-1-ultimate-x-men_icon.jpg	331.882554	45.74578431	17.18212543
220516	2002	10	2002/10	1272156-marvelthecatu1candrews_icon.jpg	21.69162984	15.93733333	19.43469766
111424	2002	10	2002/10	149433-18366-111424-1-marvel-encyclopedia_icon.jpg	12.37716851	25.86998039	5.570465882
251972	2002	10	2002/10	1586557-78_icon.jpg	8.803404616	44.43188235	21.2678054
275284	2002	10	2002/10	1869498-07_icon.jpg	77.8401351	35.03752941	13.98422084
277160	2002	10	2002/10	1888327-xmn_vsn__jl_icon.jpg	19.27834974	51.68821569	26.9369995
300483	2002	10	2002/10	2061589-10_icon.jpg	187.5713585	44.62133333	13.98486963
312783	2002	10	2002/10	2174329-xtrxmenf106_icon.jpg	11.36101593	39.8192549	6.064560352
105435	2002	10	2002/10	2294547-ultimate_x_men__21__2002__icon.jpg	33.41967403	48.65478431	22.41667385
126058	2002	10	2002/10	340768-6496-126058-1-black-panther_icon.jpg	177.3495731	30.91303922	9.056207641
105994	2002	10	2002/10	87578-9411-105994-1-x-treme-x-men_icon.jpg	16.87678065	47.28796078	31.52375558
275290	2002	11	2002/11	1869517-08_icon.jpg	349.009108	46.32743137	19.10361836
288578	2002	11	2002/11	1977017-10_icon.jpg	51.32123776	55.71372549	31.82148233
300299	2002	11	2002/11	2061078-23_icon.jpg	89.83825512	47.26980392	6.770479019
300484	2002	11	2002/11	2061590-11_icon.jpg	50.90722179	56.40470588	10.50032383
312782	2002	11	2002/11	2174328-xtrxmenf107_icon.jpg	354.714345	42.95966667	20.79638767
312942	2002	11	2002/11	2175970-xtrxmentisalvf_icon.jpg	62.67394866	42.56764706	4.217047836
106005	2002	11	2002/11	87703-9411-106005-1-x-treme-x-men_icon.jpg	20.47104031	40.79019608	24.01865116
106564	2002	11	2002/11	92499-9121-106564-1-new-x-men_icon.jpg	8.141478506	45.41139216	25.24800506
186485	2002	12	2002/12	1052836-1045080_xmennewworlds_super_icon.jpg	40.3075883	53.66764706	7.512219895
235319	2002	12	2002/12	1412101-540863_scan0001_super_icon.jpg	32.93062543	35.77119608	32.04511681
275358	2002	12	2002/12	1870139-09_icon.jpg	214.8164789	50.12098039	10.84938852
299951	2002	12	2002/12	2059544-12_icon.jpg	39.69616196	53.33666667	27.27211608
300300	2002	12	2002/12	2061079-24_icon.jpg	19.8988373	47.13058824	43.51031344
300485	2002	12	2002/12	2061591-12_icon.jpg	201.7579409	62.89333333	5.789351314
312781	2002	12	2002/12	2174327-xtrxmenf108_icon.jpg	265.5031268	49.2727451	2.099955828
106019	2002	12	2002/12	2198678-x_treme_x_men__18__2002__icon.jpg	27.4294682	41.16760784	10.74383629
105370	2002	12	2002/12	597754-7516_4_018_icon.jpg	34.27926354	62.08254902	19.23942103
105480	2002	12	2002/12	82267-7258-105480-1-ultimate-x-men_icon.jpg	8.997467416	36.98709804	36.04531946
106074	2002	12	2002/12	907037-xtxm19_icon.jpg	78.36049856	47.85058824	2.564354732
192520	2002	2	2002/2	1092075-cm_icon.jpg	49.23318161	22.83343137	16.3198097
251963	2002	2	2002/2	1586539-69_icon.jpg	317.8905851	47.1645098	8.959461875
112512	2002	2	2002/2	163193-18959-112512-1-x-treme-x-men-savag_icon.jpg	237.911474	55.04156863	20.29761697
299941	2002	2	2002/2	2059529-02_icon.jpg	34.81007219	48.28519608	33.55207722
300115	2002	2	2002/2	2060266-61_icon.jpg	351.811722	50.44215686	7.850996063
300290	2002	2	2002/2	2061065-14_icon.jpg	31.72485642	39.1825098	26.03462529
300475	2002	2	2002/2	2061576-02_icon.jpg	27.40429571	40.44660784	41.77586816
66249	2002	2	2002/2	50445-6206-66249-1-captain-america_icon.jpg	332.165586	45.84529412	12.86295341
69345	2002	2	2002/2	51929-7515-69345-1-ultimate-marvel-team_icon.jpg	15.88695827	66.87901961	26.54143751
145258	2002	2	2002/2	636937-heralds3_icon.jpg	248.9081456	53.93647059	5.89467232
105920	2002	2	2002/2	86976-9411-105920-1-x-treme-x-men_icon.jpg	313.8070647	46.36294118	6.142075948
251964	2002	3	2002/3	1586540-70_icon.jpg	2.101091617	53.95352941	11.8196877
265070	2002	3	2002/3	1703713-84_icon.jpg	19.23636798	50.31490196	13.22998966
299942	2002	3	2002/3	2059533-03_icon.jpg	33.91935059	40.61872549	35.73957727
300116	2002	3	2002/3	2060267-62_icon.jpg	357.9332669	48.95294118	4.825763038
300291	2002	3	2002/3	2061066-15_icon.jpg	252.5390889	39.70601961	11.6322067
318223	2002	3	2002/3	2225466-34882_icon.jpg	20.47521508	46.17352941	7.256088498
128972	2002	3	2002/3	440685-eternaltwilight_icon.jpg	7.943528027	45.81956863	25.59493803
76565	2002	3	2002/3	55109-9411-76565-1-x-treme-x-men_icon.jpg	20.85010868	56.19352941	31.5071191
84917	2002	3	2002/3	75367-7258-84917-1-ultimate-x-men_icon.jpg	357.7398786	63.94039216	24.90103532
187221	2002	4	2002/4	1059388-xmn_icon.jpg	332.8120748	33.31282353	18.94848242
222700	2002	4	2002/4	1287030-xtr__svl_icon.jpg	19.58376608	50.37647059	9.891733839
256666	2002	4	2002/4	1619478-mmv__vl1_icon.jpg	5.371220406	43.83945098	23.2295023
259630	2002	4	2002/4	1644934-bospm1_icon.jpg	332.2627702	23.78970588	13.75228205
265069	2002	4	2002/4	1703712-85_icon.jpg	357.4838669	42.07733333	26.3425327
113918	2002	4	2002/4	181574-5066-113918-1-x-men-unlimited_icon.jpg	354.4826536	14.46588235	23.14519627
275214	2002	4	2002/4	1868697-x_treme001_copia_icon.jpg	282.9767667	48.93529412	9.933886284
299943	2002	4	2002/4	2059534-04_icon.jpg	14.63081952	50.78196078	21.20456393
300292	2002	4	2002/4	2061068-16_icon.jpg	33.82592685	50.53858824	22.99403932
115002	2002	4	2002/4	2205153-03_icon.jpg	341.711459	43.46517647	10.74269959
105362	2002	4	2002/4	597743-7516_4_009_icon.jpg	304.7495241	36.6607451	2.304008455
84918	2002	4	2002/4	75368-7258-84918-1-ultimate-x-men_icon.jpg	357.7400787	40.79562745	20.75015729
105432	2002	4	2002/4	81745-9411-105432-1-x-treme-x-men_icon.jpg	29.11099427	42.56054902	18.57524321
237732	2002	5	2002/5	1447294-1_down_the_rabbit_hole_icon.jpg	18.84867344	53.93254902	15.59350313
265068	2002	5	2002/5	1703711-86_icon.jpg	0.328233723	39.67388235	8.438010288
275260	2002	5	2002/5	1869297-02_icon.jpg	185.5915728	42.16962745	16.34523686
280807	2002	5	2002/5	1922768-x_men143_icon.jpg	15.30834014	32.02901961	58.44332346
288575	2002	5	2002/5	1977014-07_icon.jpg	339.1495243	38.63221569	18.83813316
299944	2002	5	2002/5	2059535-05_icon.jpg	27.65600957	45.90470588	44.97039904
300478	2002	5	2002/5	2061581-05_icon.jpg	16.96089893	54.12241176	41.78626242
312788	2002	5	2002/5	2174335-xtrxmenf101_icon.jpg	17.19418306	46.29176471	7.922469588
115013	2002	5	2002/5	2205155-04_icon.jpg	351.9554564	37.58786275	6.567566397
324762	2002	5	2002/5	2262992-32_icon.jpg	322.0614975	48.27254902	10.99069824
74606	2002	5	2002/5	54226-6983-74606-1-exiles_icon.jpg	308.8619428	32.45545098	5.351045294
80587	2002	5	2002/5	74985-9547-80587-1-paradise-x_icon.jpg	275.8539354	65.62470588	9.044343293
84919	2002	5	2002/5	75369-7258-84919-1-ultimate-x-men_icon.jpg	20.81126482	55.46315686	37.08491626
105921	2002	5	2002/5	86992-9411-105921-1-x-treme-x-men_icon.jpg	354.0362977	41.82580392	14.83201101
105364	2002	6	2002/6	107571-6983-105364-2-exiles_icon.jpg	28.41619914	35.17737255	31.733523
275275	2002	6	2002/6	1869406-03_icon.jpg	347.5256822	33.50468627	18.09878513
299945	2002	6	2002/6	2059536-06_icon.jpg	34.88611386	53.48529412	17.45220782
312787	2002	6	2002/6	2174334-xtrxmenf102_icon.jpg	225.7767128	48.46686275	9.961526169
115041	2002	6	2002/6	2205158-06_icon.jpg	2.377529718	37.15570588	28.99398979
80588	2002	6	2002/6	74986-9547-80588-1-paradise-x_icon.jpg	1.956745623	67.30294118	8.734370783
84920	2002	6	2002/6	75370-7258-84920-1-ultimate-x-men_icon.jpg	302.0525657	45.20705882	2.079321293
105928	2002	6	2002/6	87032-9411-105928-1-x-treme-x-men_icon.jpg	293.2828749	38.69958824	4.009821253
113919	2002	7	2002/7	181575-5066-113919-1-x-men-unlimited_icon.jpg	23.39317906	49.38845098	27.41805558
275277	2002	7	2002/7	1869411-04_icon.jpg	254.1055046	53.47843137	2.205175757
280835	2002	7	2002/7	1923025-x_men145_icon.jpg	13.0232886	48.42237255	37.3364524
288576	2002	7	2002/7	1977015-08_icon.jpg	347.2086954	51.15313725	14.92017871
114943	2002	7	2002/7	198896-4250-114943-1-wolverine_icon.jpg	33.19763525	39.21654902	9.201597565
300480	2002	7	2002/7	2061583-07_icon.jpg	88.64730526	49.45215686	11.16785485
312786	2002	7	2002/7	2174333-xtrxmenf103_icon.jpg	15.74147217	29.43723529	19.47813194
115042	2002	7	2002/7	2205159-07_icon.jpg	344.4303359	47.02823529	7.223862177
105365	2002	7	2002/7	597747-7516_4_013_icon.jpg	18.11144723	36.51517647	11.39606739
84921	2002	7	2002/7	75371-7258-84921-1-ultimate-x-men_icon.jpg	33.81846145	47.95392157	43.06953162
105977	2002	7	2002/7	87363-9411-105977-1-x-treme-x-men_icon.jpg	153.085806	41.90535294	6.90851887
275279	2002	8	2002/8	1869417-05_icon.jpg	101.1401646	44.98686275	14.98520265
300481	2002	8	2002/8	2061585-08_icon.jpg	205.7954927	41.91447059	34.28747056
312785	2002	8	2002/8	2174332-xtrxmenf104_icon.jpg	293.2810297	47.30058824	6.763170876
115043	2002	8	2002/8	2205160-08_icon.jpg	243.0503577	46.84627451	6.084146729
105366	2002	8	2002/8	597748-7516_4_014_icon.jpg	136.8330244	40.5647451	12.46702198
80589	2002	8	2002/8	74987-9547-80589-1-paradise-x_icon.jpg	20.02257916	51.56078431	15.77639249
84922	2002	8	2002/8	78350-7258-84922-1-ultimate-x-men_icon.jpg	21.8879252	72.93705882	56.72107868
105992	2002	8	2002/8	87575-9411-105992-1-x-treme-x-men_icon.jpg	18.1126418	35.55396078	18.31890989
110136	2002	9	2002/9	129630-5066-110136-1-x-men-unlimited_icon.jpg	349.0823318	67.71196078	16.21981065
251971	2002	9	2002/9	1586556-77_icon.jpg	309.3345882	52.31156863	4.368634642
275281	2002	9	2002/9	1869428-06_icon.jpg	37.40934591	49.47513725	30.34869564
280856	2002	9	2002/9	1923064-x_men147_icon.jpg	227.7791027	20.89341176	12.59239239
288577	2002	9	2002/9	1977016-09_icon.jpg	23.62302939	59.17647059	33.26993276
300482	2002	9	2002/9	2061586-09_icon.jpg	28.68755542	37.2152549	20.31962436
312784	2002	9	2002/9	2174330-xtrxmenf105_icon.jpg	6.126822079	40.03601961	8.241745056
324753	2002	9	2002/9	2262979-34_icon.jpg	34.19114423	68.81686275	8.605706956
84923	2002	9	2002/9	78351-7258-84923-1-ultimate-x-men_icon.jpg	42.31088083	55.5172549	11.91032434
157636	2002	9	2002/9	804749-rwb_icon.jpg	219.1785379	49.76862745	10.89669845
105993	2002	9	2002/9	87576-9411-105993-1-x-treme-x-men_icon.jpg	96.1382434	67.01686275	6.03754741
167479	2002	9	2002/9	923620-002_icon.jpg	344.614161	20.13190196	18.24681731
239170	2003	-1	2003/-1	1467844-2_icon.jpg	31.32415028	45.05352941	10.20528957
239488	2003	-1	2003/-1	1472682-13_icon.jpg	177.5844958	28.43621569	0.736495232
265047	2003	-1	2003/-1	1703685-106_icon.jpg	24.70651945	46.23941176	14.09501274
265048	2003	-1	2003/-1	1703686-105_icon.jpg	2.625641676	45.41294118	13.62572645
265049	2003	-1	2003/-1	1703687-104_icon.jpg	10.29322793	56.79235294	33.7535567
265050	2003	-1	2003/-1	1703688-103_icon.jpg	26.64137164	43.16637255	23.88365126
265052	2003	-1	2003/-1	1703691-101_icon.jpg	29.47598417	35.38566667	31.06669422
265053	2003	-1	2003/-1	1703692-100_icon.jpg	35.6357954	45.09452941	17.72481424
265055	2003	-1	2003/-1	1703694-98_icon.jpg	20.09168704	48.42509804	7.949207995
265056	2003	-1	2003/-1	1703695-97_icon.jpg	12.14623253	36.09894118	9.632241671
265057	2003	-1	2003/-1	1703696-96_icon.jpg	26.1525489	47.41147059	33.84202135
265058	2003	-1	2003/-1	1703697-95_icon.jpg	335.4638298	48.11647059	13.40701077
290519	2003	-1	2003/-1	1987111-02_icon.jpg	347.234894	30.40294118	13.63425881
292078	2003	-1	2003/-1	2001247-03_icon.jpg	354.4776436	41.79037255	25.4562337
299641	2003	-1	2003/-1	2057653-01_icon.jpg	345.0335542	36.9385098	17.65498996
299657	2003	-1	2003/-1	2057693-01_icon.jpg	329.2953009	37.25794118	4.975962487
299659	2003	-1	2003/-1	2057704-03_icon.jpg	13.67184962	43.47652941	27.6217098
170621	2003	-1	2003/-1	950094-36555_4_012_icon.jpg	248.1802968	73.85941176	6.723073577
123007	2003	0	2003/0	308367-19970-123007-1-spidey-and-the-mini_icon.jpg	349.8392404	54.01098039	24.87720854
222694	2003	1	2003/1	1286997-xtr__inv_icon.jpg	175.5844068	51.46509804	11.91784364
265060	2003	1	2003/1	1703703-94_icon.jpg	351.4026502	38.73433333	18.89841864
113916	2003	1	2003/1	181558-5066-113916-1-x-men-unlimited_icon.jpg	211.9712548	48.75078431	10.91385156
275361	2003	1	2003/1	1870195-10_icon.jpg	80.13742556	42.17058824	6.090110197
280893	2003	1	2003/1	1923456-x_men151_icon.jpg	24.28719436	51.83921569	7.859294846
288579	2003	1	2003/1	1977018-11_icon.jpg	41.98574946	41.54168627	19.43589855
300301	2003	1	2003/1	2061080-25_icon.jpg	211.5521969	21.77635294	13.2017641
300486	2003	1	2003/1	2061592-13_icon.jpg	189.3393876	51.95745098	7.370508985
312780	2003	1	2003/1	2174326-xtrxmenf109_icon.jpg	31.30165116	52.52176471	14.78200538
312941	2003	1	2003/1	2175961-xtrxmenesp2003f_icon.jpg	89.34029025	42.79666667	21.68897156
150334	2003	1	2003/1	682595-x_treme_x_men_x_pose_1_icon.jpg	7.649070778	39.27964706	19.32338356
