issue_id	publish_year	publish_month	icon_url	"Character Id: 1444, Name: Storm"	Number of Issues: 4327
106019	2002	12	2198678-x_treme_x_men__18__2002__icon.jpg		
106074	2002	12	907037-xtxm19_icon.jpg		
105370	2002	12	597754-7516_4_018_icon.jpg		
186485	2002	12	1052836-1045080_xmennewworlds_super_icon.jpg		
235319	2002	12	1412101-540863_scan0001_super_icon.jpg		
275358	2002	12	1870139-09_icon.jpg		
300485	2002	12	2061591-12_icon.jpg		
300300	2002	12	2061079-24_icon.jpg		
299951	2002	12	2059544-12_icon.jpg		
170621	2003	-1	950094-36555_4_012_icon.jpg		
239170	2003	-1	1467844-2_icon.jpg		
239488	2003	-1	1472682-13_icon.jpg		
265047	2003	-1	1703685-106_icon.jpg		
265048	2003	-1	1703686-105_icon.jpg		
265049	2003	-1	1703687-104_icon.jpg		
265050	2003	-1	1703688-103_icon.jpg		
265052	2003	-1	1703691-101_icon.jpg		
265053	2003	-1	1703692-100_icon.jpg		
265055	2003	-1	1703694-98_icon.jpg		
265056	2003	-1	1703695-97_icon.jpg		
265057	2003	-1	1703696-96_icon.jpg		
265058	2003	-1	1703697-95_icon.jpg		
290519	2003	-1	1987111-02_icon.jpg		
292078	2003	-1	2001247-03_icon.jpg		
299641	2003	-1	2057653-01_icon.jpg		
299657	2003	-1	2057693-01_icon.jpg		
299659	2003	-1	2057704-03_icon.jpg		
123007	2003	0	308367-19970-123007-1-spidey-and-the-mini_icon.jpg		
312780	2003	1	2174326-xtrxmenf109_icon.jpg		
312941	2003	1	2175961-xtrxmenesp2003f_icon.jpg		
105482	2003	1	82346-7258-105482-1-ultimate-x-men_icon.jpg		
113916	2003	1	181558-5066-113916-1-x-men-unlimited_icon.jpg		
150334	2003	1	682595-x_treme_x_men_x_pose_1_icon.jpg		
222694	2003	1	1286997-xtr__inv_icon.jpg		
265060	2003	1	1703703-94_icon.jpg		
275361	2003	1	1870195-10_icon.jpg		
280893	2003	1	1923456-x_men151_icon.jpg		
300301	2003	1	2061080-25_icon.jpg		
300486	2003	1	2061592-13_icon.jpg		
288579	2003	1	1977018-11_icon.jpg		
312779	2003	2	2174325-xtrxmenf110_icon.jpg		
105483	2003	2	2294548-ultimate_x_men__25__2003____page_1_icon.jpg		
119789	2003	2	253955-20075-119789-1-ultimate-war_icon.jpg		
119849	2003	2	254283-18692-119849-1-wizard--the-comics_icon.jpg		
150338	2003	2	682615-x_treme_x_men_x_pose_2_icon.jpg		
275363	2003	2	1870223-11_icon.jpg		
300302	2003	2	2061081-26_icon.jpg		
300488	2003	2	2061594-15_icon.jpg		
300487	2003	2	2061593-14_icon.jpg		
312778	2003	3	2174324-xtrxmenf111_icon.jpg		
106084	2003	3	88082-9411-106084-1-x-treme-x-men_icon.jpg		
107656	2003	3	102336-18366-107656-1-marvel-encyclopedia_icon.jpg		
110572	2003	3	136211-18703-110572-1-x-men-the-ultimate_icon.jpg		
119793	2003	3	253960-20075-119793-1-ultimate-war_icon.jpg		
275364	2003	3	1870229-12_icon.jpg		
300303	2003	3	2061082-27_icon.jpg		
307125	2003	3	2128907-xme111_icon.jpg		
288580	2003	3	1977019-12_icon.jpg		
312777	2003	4	2174323-xtrxmenf112_icon.jpg		
105487	2003	4	82355-7258-105487-1-ultimate-x-men_icon.jpg		
106125	2003	4	88233-9411-106125-1-x-treme-x-men_icon.jpg		
119794	2003	4	253962-20075-119794-1-ultimate-war_icon.jpg		
145945	2003	4	641380-ragnarok2_icon.jpg		
235320	2003	4	1411671-4_hellfire_and_brimstone_icon.jpeg		
275365	2003	4	1870247-13_icon.jpg		
298338	2003	4	2053139-01_icon.jpg		
300489	2003	4	2061595-16_icon.jpg		
300304	2003	4	2061083-28_icon.jpg		
312776	2003	5	2174322-xtrxmenf113_icon.jpg		
92777	2003	5	59782-6983-92777-1-exiles_icon.jpg		
92776	2003	5	59781-6983-92776-1-exiles_icon.jpg		
105486	2003	5	82354-7258-105486-1-ultimate-x-men_icon.jpg		
105488	2003	5	82357-7258-105488-1-ultimate-x-men_icon.jpg		
105489	2003	5	82358-7258-105489-1-ultimate-x-men_icon.jpg		
106162	2003	5	88425-9411-106162-1-x-treme-x-men_icon.jpg		
106163	2003	5	88426-9411-106163-1-x-treme-x-men_icon.jpg		
109997	2003	5	128139-18641-109997-1-marvel-the-end_icon.jpg		
313054	2003	5	2176591-xmhatomf_icon.jpg		
119387	2003	5	250513-19970-119387-1-spidey-and-the-mini_icon.jpg		
135699	2003	5	555856-1_1_icon.jpg		
139305	2003	5	555857-2_1_icon.jpg		
201549	2003	5	2011948-god_loves_man_kills_reprint_icon.jpg		
222693	2003	5	1286991-xtr__dst_icon.jpg		
265054	2003	5	1703693-99_icon.jpg		
130299	2003	5	387987-9318-130299-1-mad_icon.jpg		
275416	2003	5	1870641-14_icon.jpg		
300305	2003	5	2061084-29_icon.jpg		
300130	2003	5	2060286-76_icon.jpg		
300490	2003	5	2061596-17_icon.jpg		
288581	2003	5	1977020-13_icon.jpg		
312775	2003	6	2174321-xtrxmenf114_icon.jpg		
92778	2003	6	59783-6983-92778-1-exiles_icon.jpg		
105490	2003	6	82359-7258-105490-1-ultimate-x-men_icon.jpg		
106164	2003	6	88427-9411-106164-1-x-treme-x-men_icon.jpg		
139306	2003	6	555858-3_1_icon.jpg		
139307	2003	6	555859-4_1_icon.jpg		
192951	2003	6	1095511-56393_20061006112012_large_icon.jpg		
235440	2003	6	2342268-detail_icon.jpg		
110005	2003	6	128416-18641-110005-1-marvel-the-end_icon.jpg		
255960	2003	6	1613906-300px_mighty_world_of_marvel_vol_3_4_icon.jpg		
130296	2003	6	387988-9318-130296-1-mad_icon.jpg		
275418	2003	6	1870657-15_icon.jpg		
280909	2003	6	1923556-x_men156_icon.jpg		
300306	2003	6	2061085-30_icon.jpg		
300491	2003	6	2061598-18_icon.jpg		
312774	2003	7	2174320-xtrxmenf115_icon.jpg		
106165	2003	7	88428-9411-106165-1-x-treme-x-men_icon.jpg		
106179	2003	7	88563-9411-106179-1-x-treme-x-men_icon.jpg		
110006	2003	7	128417-18641-110006-1-marvel-the-end_icon.jpg		
139308	2003	7	555860-5_1_icon.jpg		
186549	2003	7	1053095-xschism_icon.jpg		
275417	2003	7	1870655-x_men_deluxe99_icon.jpg		
288582	2003	7	1977021-14_icon.jpg		
300492	2003	7	2061599-19_icon.jpg		
300307	2003	7	2061086-31_icon.jpg		
324691	2003	7	2262867-39_icon.jpg		
312773	2003	8	2174319-xtrxmenf116_icon.jpg		
106180	2003	8	88570-9411-106180-1-x-treme-x-men_icon.jpg		
110202	2003	8	130354-7257-110202-1-ultimate-spider-man_icon.jpg		
110007	2003	8	128418-18641-110007-1-marvel-the-end_icon.jpg		
90021	2003	8	57026-5066-90021-1-x-men-unlimited_icon.jpg		
238397	2003	8	1454985-4_legacy_icon.jpg		
275422	2003	8	1870711-x_men_deluxe100_icon.jpg		
280911	2003	8	1923582-x_men158_icon.jpg		
298342	2003	8	2053143-05_icon.jpg		
300308	2003	8	2061087-32_icon.jpg		
299959	2003	8	2059554-20_icon.jpg		
300493	2003	8	2061600-20_icon.jpg		
312772	2003	9	2174318-xtrxmenf117_icon.jpg		
90022	2003	9	57027-5066-90022-1-x-men-unlimited_icon.jpg		
106181	2003	9	88596-9411-106181-1-x-treme-x-men_icon.jpg		
110201	2003	9	130353-7257-110201-1-ultimate-spider-man_icon.jpg		
235441	2003	9	1412648-6_return_of_the_king_icon.jpg		
275427	2003	9	1870727-x_men_deluxe101_icon.jpg		
300494	2003	9	2061601-21_icon.jpg		
300309	2003	9	2061088-33_icon.jpg		
300134	2003	9	2060290-80_icon.jpg		
288583	2003	9	1977023-15_icon.jpg		
312771	2003	10	2174317-xtrxmenf118_icon.jpg		
106182	2003	10	88597-9411-106182-1-x-treme-x-men_icon.jpg		
106222	2003	10	88780-9411-106222-1-x-treme-x-men_icon.jpg		
110200	2003	10	130351-7257-110200-1-ultimate-spider-man_icon.jpg		
222696	2003	10	1287017-xtr__glmk_icon.jpg		
251985	2003	10	1586572-91_icon.jpg		
275571	2003	10	1871272-x_men_deluxe102_icon.jpg		
300310	2003	10	2061089-34_icon.jpg		
300495	2003	10	2061602-22_icon.jpg		
317377	2003	10	2218583-xmenf2091_icon.jpg		
312770	2003	11	2174316-xtrxmenf119_icon.jpg		
105516	2003	11	82539-7258-105516-1-ultimate-x-men_icon.jpg		
106228	2003	11	2198683-x_treme_x_men__31__2003__icon.jpg		
190361	2003	11	1077891-mm_uncannyv1v_icon.jpg		
275590	2003	11	1871310-x_men_deluxe103_icon.jpg		
298345	2003	11	2053146-08_icon.jpg		
300311	2003	11	2061090-35_icon.jpg		
300496	2003	11	2061604-23_icon.jpg		
288584	2003	11	1977024-16_icon.jpg		
324689	2003	11	2262825-41_icon.jpg		
312769	2003	12	2174315-xtrxmenf120_icon.jpg		
105517	2003	12	82540-7258-105517-1-ultimate-x-men_icon.jpg		
106269	2003	12	2198684-x_treme_x_men__32__2003__icon.jpg		
106299	2003	12	89311-9411-106299-1-x-treme-x-men_icon.jpg		
265046	2003	12	1703684-107_icon.jpg		
251987	2003	12	1586574-93_icon.jpg		
275597	2003	12	1871324-x_men_deluxe104_icon.jpg		
300312	2003	12	2061091-36_icon.jpg		
300137	2003	12	2060294-83_icon.jpg		
299963	2003	12	2059558-24_icon.jpg		
300497	2003	12	2061605-24_icon.jpg		
142517	2004	-1	616253-healthy1_icon.jpg		
167042	2004	-1	916378-the_end_of_history_icon.jpg		
238551	2004	-1	1457323-7_a_blink_in_time_icon.jpg		
230117	2004	-1	1343490-daysoffuturepast_icon.jpg		
265045	2004	-1	1703683-108_icon.jpg		
252066	2004	-1	1587029-97_icon.jpg		
273861	2004	-1	1857573-19_icon.jpg		
299694	2004	-1	2057798-01_icon.jpg		
324637	2004	-1	2262148-51_icon.jpg		
312768	2004	1	2174314-xtrxmenf121_icon.jpg		
105518	2004	1	82559-7258-105518-1-ultimate-x-men_icon.jpg		
106305	2004	1	89457-9411-106305-1-x-treme-x-men_icon.jpg		
106347	2004	1	2198689-x_treme_x_men__35__2004__icon.jpg		
189776	2004	1	1074355-xr_icon.jpg		
275604	2004	1	1871338-x_men_deluxe105_icon.jpg		
300313	2004	1	2061093-37_icon.jpg		
299964	2004	1	2059559-25_icon.jpg		
300498	2004	1	2061606-25_icon.jpg		
288585	2004	1	1977026-17_icon.jpg		
92791	2004	2	59796-6983-92791-1-exiles_icon.jpg		
105519	2004	2	82564-7258-105519-1-ultimate-x-men_icon.jpg		
106351	2004	2	90014-9411-106351-1-x-treme-x-men_icon.jpg		
106354	2004	2	90077-9411-106354-1-x-treme-x-men_icon.jpg		
106368	2004	2	2198714-x_treme_x_men__38__2004__icon.jpg		
106369	2004	2	90273-9411-106369-1-x-treme-x-men_icon.jpg		
92792	2004	2	59797-6983-92792-1-exiles_icon.jpg		
251989	2004	2	1586576-95_icon.jpg		
275612	2004	2	1871347-x_men_deluxe106_icon.jpg		
300314	2004	2	2061094-38_icon.jpg		
300499	2004	2	2061607-26_icon.jpg		
312766	2004	3	2174312-xtrxmenf123_icon.jpg		
92793	2004	3	59798-6983-92793-1-exiles_icon.jpg		
106402	2004	3	90640-9411-106402-1-x-treme-x-men_icon.jpg		
222697	2004	3	1287018-xtr__int_icon.jpg		
235443	2004	3	1412722-7_block_buster_icon.jpg		
275617	2004	3	1871355-x_men_deluxe107_icon.jpg		
300315	2004	3	2061095-39_icon.jpg		
300500	2004	3	2061609-27_icon.jpg		
312765	2004	4	2174311-xtrxmenf124_icon.jpg		
105521	2004	4	82581-7258-105521-1-ultimate-x-men_icon.jpg		
106436	2004	4	90902-9411-106436-1-x-treme-x-men_icon.jpg		
106441	2004	4	91001-9411-106441-1-x-treme-x-men_icon.jpg		
222699	2004	4	1287024-xtr__sta_icon.jpg		
265042	2004	4	1703678-111_icon.jpg		
275624	2004	4	1871370-x_men_deluxe108_icon.jpg		
300316	2004	4	2061096-40_icon.jpg		
300501	2004	4	2061610-28_icon.jpg		
312764	2004	5	2174310-xtrxmenf125_icon.jpg		
105522	2004	5	2294564-ultimate_x_men__43__2004__icon.jpg		
106480	2004	5	91545-18179-106480-1-the-official-handboo_icon.jpg		
187680	2004	5	2183090-02_icon.jpg		
186641	2004	5	1053916-thend_icon.jpg		
265041	2004	5	1703664-112_icon.jpg		
252067	2004	5	1587031-98_icon.jpg		
275631	2004	5	1871389-x_men_deluxe109_icon.jpg		
300502	2004	5	2061612-29_icon.jpg		
288587	2004	5	1977028-19_icon.jpg		
312763	2004	6	2174309-xtrxmenf126_icon.jpg		
105523	2004	6	82593-7258-105523-1-ultimate-x-men_icon.jpg		
106464	2004	6	91182-9411-106464-1-x-treme-x-men_icon.jpg		
106465	2004	6	2198739-x_treme_x_men__46__2004__icon.jpg		
127457	2004	6	356239-21102-127457-1-marvel-must-haves_icon.jpg		
92798	2004	6	59803-6983-92798-1-exiles_icon.jpg		
265040	2004	6	1703657-113_icon.jpg		
252069	2004	6	1587033-100_icon.jpg		
275659	2004	6	1871473-x_men_deluxe110_icon.jpg		
300503	2004	6	2061613-30_icon.jpg		
90341	2004	7	57346-10731-90341-1-x-men_icon.jpg		
312762	2004	7	2174308-xtrxmenf127_icon.jpg		
105524	2004	7	82594-7258-105524-1-ultimate-x-men_icon.jpg		
106450	2004	7	91046-3092-106450-1-uncanny-x-men-the_icon.jpg		
127437	2004	7	355952-21196-127437-1-essential-x-men_icon.jpg		
100988	2004	7	67990-7258-100988-1-ultimate-x-men_icon.jpg		
99098	2004	7	66101-11292-99098-1-excalibur_icon.jpg		
254184	2004	7	1597304-xmn__os_icon.jpg		
265039	2004	7	1703623-114_icon.jpg		
252070	2004	7	1587034-101_icon.jpg		
275723	2004	7	1872062-x_men_deluxe111_icon.jpg		
300504	2004	7	2061615-31_icon.jpg		
288588	2004	7	1977029-20_icon.jpg		
312761	2004	8	2174307-xtrxmenf128_icon.jpg		
100989	2004	8	67991-7258-100989-1-ultimate-x-men_icon.jpg		
100990	2004	8	67992-7258-100990-1-ultimate-x-men_icon.jpg		
106451	2004	8	91048-3092-106451-1-uncanny-x-men-the_icon.jpg		
154745	2004	8	756814-usm4_icon.jpg		
186550	2004	8	1053104-pof_icon.jpg		
235444	2004	8	1412738-8_new_mutants_icon.jpg		
265038	2004	8	1703619-115_icon.jpg		
275724	2004	8	1872073-x_men_deluxe112_icon.jpg		
300505	2004	8	2061616-32_icon.jpg		
300507	2004	8	2061619-34_icon.jpg		
312760	2004	9	2174306-xtrxmenf129_icon.jpg		
106452	2004	9	91049-3092-106452-1-uncanny-x-men-the_icon.jpg		
235447	2004	9	1413139-9_the_tempest_icon.jpg		
265036	2004	9	1703612-116_icon.jpg		
275727	2004	9	1872118-x_men_deluxe113_icon.jpg		
300506	2004	9	2061618-33_icon.jpg		
288589	2004	9	1977030-21_icon.jpg		
312759	2004	10	2174305-xtrxmenf130_icon.jpg		
100992	2004	10	67994-7258-100992-1-ultimate-x-men_icon.jpg		
106453	2004	10	91050-3092-106453-1-uncanny-x-men-the_icon.jpg		
111363	2004	10	147549-18843-111363-1-x-men-the-end_icon.jpg		
111378	2004	10	148972-18843-111378-2-x-men-the-end_icon.jpg		
155294	2004	10	764139-001_icon.jpg		
233668	2004	10	1385701-uxm4__2__icon.jpg		
265035	2004	10	1703589-117_icon.jpg		
275731	2004	10	1872123-x_men_deluxe114_icon.jpg		
93555	2004	11	60560-3092-93555-1-uncanny-x-men-the_icon.jpg		
93554	2004	11	60559-3092-93554-1-uncanny-x-men-the_icon.jpg		
312758	2004	11	2174304-xtrxmenf131_icon.jpg		
100993	2004	11	67995-7258-100993-1-ultimate-x-men_icon.jpg		
110544	2004	11	449771-nightcrawler_01_00_icon.jpg		
313050	2004	11	2176534-xmenchilloranf_icon.jpg		
113391	2004	11	170731-10818-113391-1-alpha-flight_icon.jpg		
254508	2004	11	1600963-exc__fts_icon.jpg		
275732	2004	11	1872130-x_men_deluxe115_icon.jpg		
288590	2004	11	1977031-22_icon.jpg		
306191	2004	11	2119783-94_icon.jpg		
300508	2004	11	2061620-35_icon.jpg		
96821	2004	12	63825-10809-96821-1-wolverine_icon.jpg		
96811	2004	12	63815-3092-96811-1-uncanny-x-men-the_icon.jpg		
96810	2004	12	63814-3092-96810-1-uncanny-x-men-the_icon.jpg		
312757	2004	12	2174301-xtrxmenf132_icon.jpg		
187206	2004	12	1059122-xmn_icon.jpg		
100994	2004	12	67996-7258-100994-1-ultimate-x-men_icon.jpg		
110610	2004	12	449773-nightcrawler_02_00_icon.jpg		
97338	2004	12	64341-11069-97338-1-spectacular-spider-m_icon.jpg		
95691	2004	12	62695-7257-95691-1-ultimate-spider-man_icon.jpg		
176285	2004	12	993143-uxm_icon.jpg		
186652	2004	12	1054146-spm_icon.jpg		
265030	2004	12	1703547-119_icon.jpg		
251827	2004	12	1585613-106_icon.jpg		
275733	2004	12	1872137-x_men_deluxe116_icon.jpg		
300509	2004	12	2061621-36_icon.jpg		
167043	2005	-1	916383-the_cruelest_cut_icon.jpg		
167046	2005	-1	916391-on_ice_icon.jpg		
170173	2005	-1	948017-so_31_2005_icon.jpg		
174244	2005	-1	978446-wolv1_icon.jpg		
174247	2005	-1	978453-wolv2_icon.jpg		
238468	2005	-1	1455700-515myl8wkql._sl500_aa300__icon.jpg		
291221	2005	-1	1997068-04_icon.jpg		
298320	2005	-1	2053103-04_icon.jpg		
298366	2005	-1	2053204-01_icon.jpg		
298918	2005	-1	2055047-18_icon.jpg		
299725	2005	-1	2057872-01_icon.jpg		
96812	2005	1	63816-3092-96812-1-uncanny-x-men-the_icon.jpg		
100995	2005	1	67997-7258-100995-1-ultimate-x-men_icon.jpg		
105851	2005	1	86161-18070-105851-1-cable--deadpool_icon.jpg		
110663	2005	1	449776-nightcrawler_03_00_icon.jpg		
113702	2005	1	174790-18843-113702-1-x-men-the-end_icon.jpg		
233671	2005	1	1385693-811380_119901_20080222012351_large_super_icon.jpg		
275739	2005	1	1872172-x_men_deluxe117_icon.jpg		
288591	2005	1	1977032-23_icon.jpg		
307102	2005	1	2128859-xme37_icon.jpg		
299716	2005	1	2057861-33_icon.jpg		
101012	2005	2	68014-10745-101012-1-x-men-unlimited_icon.jpg		
97419	2005	2	64422-3092-97419-1-uncanny-x-men-the_icon.jpg		
99631	2005	2	66634-10731-99631-1-x-men_icon.jpg		
105863	2005	2	86469-18070-105863-1-cable--deadpool_icon.jpg		
110977	2005	2	449778-nightcrawler_04_00_icon.jpg		
99113	2005	2	66116-6983-99113-1-exiles_icon.jpg		
130898	2005	2	2191352-05_icon.jpg		
165000	2005	2	888200-wi_icon.gif		
182338	2005	2	1022072-x41_icon.jpg		
185337	2005	2	1043838-x4_icon.jpg		
275740	2005	2	1872230-x_men_deluxe118_icon.jpg		
300510	2005	2	2061623-38_icon.jpg		
299717	2005	2	2057863-34_icon.jpg		
99475	2005	3	66478-3092-99475-1-uncanny-x-men-the_icon.jpg		
106580	2005	3	92660-18179-106580-1-the-official-handboo_icon.jpg		
111146	2005	3	142351-18700-111146-1-nightcrawler_icon.jpg		
189819	2005	3	1075098-e1_icon.jpg		
183008	2005	3	1025618-xmn_icon.gif		
186417	2005	3	1052005-dayatom_icon.jpg		
255729	2005	3	1610765-wht_if__wn_icon.jpg		
288592	2005	3	1977033-24_icon.jpg		
298362	2005	3	2053164-25_icon.jpg		
299718	2005	3	2057864-35_icon.jpg		
300511	2005	3	2061625-39_icon.jpg		
99894	2005	4	66897-3092-99894-1-uncanny-x-men-the_icon.jpg		
99476	2005	4	66479-3092-99476-1-uncanny-x-men-the_icon.jpg		
99466	2005	4	66469-10809-99466-1-wolverine_icon.jpg		
99608	2005	4	66611-11353-99608-1-x-men-phoenix--end_icon.jpg		
99609	2005	4	66612-11353-99609-1-x-men-phoenix--end_icon.jpg		
111147	2005	4	142353-18700-111147-1-nightcrawler_icon.jpg		
127623	2005	4	357921-21231-127623-1-x-men-age-of-apocal_icon.jpg		
105632	2005	4	83671-18024-105632-1-marvel-team-up_icon.jpg		
101048	2005	4	68050-6983-101048-1-exiles_icon.jpg		
182340	2005	4	1022092-x41_icon.jpg		
195980	2005	4	1118722-g_sx_m3_icon.jpg		
226153	2005	4	1310839-af__wp_icon.jpg		
235448	2005	4	1413182-10_cry_wolf_icon.jpg		
275747	2005	4	1872259-x_men_deluxe120_icon.jpg		
280251	2005	4	1918790-spm_f4_cls_icon.jpg		
281051	2005	4	1925229-x_men178_icon.jpg		
298364	2005	4	2053166-27_icon.jpg		
300328	2005	4	2061110-52_icon.jpg		
300512	2005	4	2061626-40_icon.jpg		
299719	2005	4	2057865-36_icon.jpg		
101454	2005	5	68456-11501-101454-1-x-men-age-of-apocal_icon.jpg		
101453	2005	5	68455-11501-101453-1-x-men-age-of-apocal_icon.jpg		
101452	2005	5	68454-11501-101452-1-x-men-age-of-apocal_icon.jpg		
101451	2005	5	68453-11501-101451-1-x-men-age-of-apocal_icon.jpg		
101450	2005	5	68452-11501-101450-1-x-men-age-of-apocal_icon.jpg		
101001	2005	5	68003-3092-101001-1-uncanny-x-men-the_icon.jpg		
99610	2005	5	66613-11353-99610-1-x-men-phoenix--end_icon.jpg		
113732	2005	5	176486-19047-113732-2-x-men-the-end_icon.jpg		
106273	2005	5	89190-18078-106273-1-new-x-men-vol-2_icon.jpg		
150725	2005	5	692334-mm3_icon.jpg		
101049	2005	5	68051-6983-101049-1-exiles_icon.jpg		
182342	2005	5	1022098-x41_icon.jpg		
186615	2005	5	1053844-bo_icon.jpg		
235996	2005	5	1421527-b4c5e7e8e749_icon.jpg		
275775	2005	5	1872466-x_men_deluxe121_icon.jpg		
281053	2005	5	1925278-x_men179_icon.jpg		
300140	2005	5	2060298-100a_icon.jpg		
300329	2005	5	2061111-53_icon.jpg		
300513	2005	5	2061627-41_icon.jpg		
299720	2005	5	2057866-37_icon.jpg		
288593	2005	5	1977034-25_icon.jpg		
101455	2005	6	68457-11501-101455-1-x-men-age-of-apocal_icon.jpg		
101002	2005	6	68004-3092-101002-1-uncanny-x-men-the_icon.jpg		
312940	2005	6	2175959-xtrxmentap_icon.jpg		
99611	2005	6	66614-11353-99611-1-x-men-phoenix--end_icon.jpg		
187402	2005	6	1060309-avng_icon.jpg		
113779	2005	6	176769-19047-113779-1-x-men-the-end_icon.jpg		
133279	2005	6	449780-nightcrawler_the_devil_inside_1_00_icon.jpg		
189479	2005	6	1069972-gsm_icon.jpg		
182343	2005	6	1022104-x41_icon.jpg		
200639	2005	6	1156167-9598_20060827074452_large_icon.jpg		
281054	2005	6	1925281-x_men180_icon.jpg		
283982	2005	6	1945604-01a_icon.jpg		
300141	2005	6	2060301-101_icon.jpg		
300514	2005	6	2061628-42_icon.jpg		
299721	2005	6	2057867-38_icon.jpg		
105541	2005	7	82840-7258-105541-1-ultimate-x-men_icon.jpg		
106561	2005	7	92481-3092-106561-1-uncanny-x-men-the_icon.jpg		
130750	2005	7	396257-21663-130750-1-marvel-nemesis_icon.jpg		
130752	2005	7	396259-21663-130752-1-marvel-nemesis_icon.jpg		
136114	2005	7	510226-gambit_vol_4_10_icon.jpg		
136173	2005	7	512710-2005.10_pls_hom_house_of_m__special_icon.jpg		
106275	2005	7	89192-18078-106275-1-new-x-men-vol-2_icon.jpg		
172318	2005	7	964194-giantsize_spiderwoman_1_icon.jpg		
186512	2005	7	1052903-haunted_icon.jpg		
165923	2005	7	902177-shm_icon.jpg		
286633	2005	7	1964995-x_men181_icon.jpg		
288594	2005	7	1977036-26_icon.jpg		
283983	2005	7	1945612-02a_icon.jpg		
300561	2005	7	2061693-01_icon.jpg		
300331	2005	7	2061113-55_icon.jpg		
300142	2005	7	2060303-102_icon.jpg		
300515	2005	7	2061629-43_icon.jpg		
104862	2005	8	71864-12049-104862-1-house-of-m_icon.jpg		
105542	2005	8	82842-7258-105542-1-ultimate-x-men_icon.jpg		
105857	2005	8	86337-18075-105857-1-ororo-before-the-st_icon.jpg		
106562	2005	8	92482-3092-106562-1-uncanny-x-men-the_icon.jpg		
106563	2005	8	92483-3092-106563-1-uncanny-x-men-the_icon.jpg		
126987	2005	8	349857-21146-126987-1-classic-x-men_icon.jpg		
134551	2005	8	470696-cbps_icon.jpg		
117978	2005	8	232379-11292-117978-1-excalibur_icon.JPG		
292446	2005	8	2002876-113_icon.jpg		
254731	2005	8	1602456-homp__exc_icon.jpg		
288887	2005	8	1978082-x_men182_icon.jpg		
283984	2005	8	1945613-03a_icon.jpg		
299305	2005	8	2056413-20_icon.jpg		
300143	2005	8	2060304-103_icon.jpg		
300516	2005	8	2061630-44_icon.jpg		
333413	2005	8	2311525-mmmi_061_icon.jpg		
105858	2005	9	399584-18075-105858-2-ororo-before-the-st_icon.jpg		
106584	2005	9	92711-3092-106584-1-uncanny-x-men-the_icon.jpg		
107548	2005	9	101640-7258-107548-1-ultimate-x-men_icon.jpg		
111273	2005	9	145841-18700-111273-1-nightcrawler_icon.jpg		
113782	2005	9	176865-19047-113782-1-x-men-the-end_icon.jpg		
292447	2005	9	2002877-114_icon.jpg		
105794	2005	9	85554-6983-105794-1-exiles_icon.jpg		
105795	2005	9	85555-6983-105795-1-exiles_icon.jpg		
275781	2005	9	1872681-x_men_deluxe125_icon.jpg		
278687	2005	9	1905118-mvs__cc_icon.jpg		
288889	2005	9	1978092-x_men183_icon.jpg		
292779	2005	9	2007358-114_icon.jpg		
299057	2005	9	2055376-140_icon.jpg		
299651	2005	9	2057676-01_icon.jpg		
299724	2005	9	2057870-41_icon.jpg		
300333	2005	9	2061116-57_icon.jpg		
300517	2005	9	2061631-45_icon.jpg		
318224	2005	9	2225472-79630_icon.jpg		
104866	2005	10	71868-12049-104866-1-house-of-m_icon.jpg		
105859	2005	10	902179-o3_icon.jpg		
106173	2005	10	88560-10731-106173-1-x-men_icon.jpg		
107629	2005	10	102226-7258-107629-1-ultimate-x-men_icon.jpg		
111664	2005	10	154205-18892-111664-1-ultimate-x-men-annua_icon.jpg		
110330	2005	10	193029-18223-110330-2-ultimate-spider-man_icon.jpg		
126178	2005	10	342804-11502-126178-1-black-panther_icon.jpg		
127639	2005	10	358029-21196-127639-1-essential-x-men_icon.jpg		
184557	2005	10	1036804-weapon_x_days_of_future_now_02_icon.jpg		
185346	2005	10	1044000-bizarrelovetriangle_icon.jpg		
288890	2005	10	1978099-x_men184_icon.jpg		
292780	2005	10	2007359-115_icon.jpg		
300145	2005	10	2060306-105_icon.jpg		
300562	2005	10	2061697-02_icon.jpg		
300334	2005	10	2061118-58_icon.jpg		
300518	2005	10	2061633-46_icon.jpg		
333416	2005	10	2311530-mmmi_063_icon.jpg		
104867	2005	11	71869-12049-104867-1-house-of-m_icon.jpg		
105860	2005	11	86346-18075-105860-1-ororo-before-the-st_icon.gif		
106174	2005	11	88561-10731-106174-1-x-men_icon.jpg		
107630	2005	11	102227-7258-107630-1-ultimate-x-men_icon.jpg		
126179	2005	11	342806-11502-126179-1-black-panther_icon.jpg		
130753	2005	11	396261-21663-130753-1-marvel-nemesis_icon.jpg		
130754	2005	11	396262-21663-130754-1-marvel-nemesis_icon.jpg		
133271	2005	11	449693-gambit_hath_no_fury_1_00_icon.jpg		
111754	2005	11	155430-10379-111754-1-ultimate-fantastic-f_icon.jpg		
106691	2005	11	94068-18179-106691-1-the-official-handboo_icon.jpg		
157336	2005	11	800240-1_icon.jpg		
105979	2005	11	87421-6983-105979-1-exiles_icon.jpg		
175292	2005	11	983686-xmn_icon.jpg		
189820	2005	11	1075102-e2_icon.jpg		
279030	2005	11	1908218-mvs__jrjr_icon.jpg		
292781	2005	11	2007360-116_icon.jpg		
283987	2005	11	1945616-06a_icon.jpg		
299985	2005	11	2059588-46_icon.jpg		
