"Character Id: 1444, Name: Storm"	Number of Issues: 4327					
issue_id	publish_year	publish_month	super_url	icon_url	super_url	icon_url
300503	2004	6	http://media.comicvine.com/uploads/6/67397/2061613-30_super.jpg	http://media.comicvine.com/uploads/6/67397/2061613-30_icon.jpg	2061613-30_super.jpg	2061613-30_icon.jpg
90341	2004	7	http://media.comicvine.com/uploads/0/4/57346-10731-90341-1-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/57346-10731-90341-1-x-men_icon.jpg	57346-10731-90341-1-x-men_super.jpg	57346-10731-90341-1-x-men_icon.jpg
312762	2004	7	http://media.comicvine.com/uploads/9/96457/2174308-xtrxmenf127_super.jpg	http://media.comicvine.com/uploads/9/96457/2174308-xtrxmenf127_icon.jpg	2174308-xtrxmenf127_super.jpg	2174308-xtrxmenf127_icon.jpg
105524	2004	7	http://media.comicvine.com/uploads/0/1013/82594-7258-105524-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/1013/82594-7258-105524-1-ultimate-x-men_icon.jpg	82594-7258-105524-1-ultimate-x-men_super.jpg	82594-7258-105524-1-ultimate-x-men_icon.jpg
106450	2004	7	http://media.comicvine.com/uploads/0/77/91046-3092-106450-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/77/91046-3092-106450-1-uncanny-x-men-the_icon.jpg	91046-3092-106450-1-uncanny-x-men-the_super.jpg	91046-3092-106450-1-uncanny-x-men-the_icon.jpg
127437	2004	7	http://media.comicvine.com/uploads/1/11307/355952-21196-127437-1-essential-x-men_super.jpg	http://media.comicvine.com/uploads/1/11307/355952-21196-127437-1-essential-x-men_icon.jpg	355952-21196-127437-1-essential-x-men_super.jpg	355952-21196-127437-1-essential-x-men_icon.jpg
100988	2004	7	http://media.comicvine.com/uploads/0/4/67990-7258-100988-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/67990-7258-100988-1-ultimate-x-men_icon.jpg	67990-7258-100988-1-ultimate-x-men_super.jpg	67990-7258-100988-1-ultimate-x-men_icon.jpg
99098	2004	7	http://media.comicvine.com/uploads/0/4/66101-11292-99098-1-excalibur_super.jpg	http://media.comicvine.com/uploads/0/4/66101-11292-99098-1-excalibur_icon.jpg	66101-11292-99098-1-excalibur_super.jpg	66101-11292-99098-1-excalibur_icon.jpg
254184	2004	7	http://media.comicvine.com/uploads/2/22664/1597304-xmn__os_super.jpg	http://media.comicvine.com/uploads/2/22664/1597304-xmn__os_icon.jpg	1597304-xmn__os_super.jpg	1597304-xmn__os_icon.jpg
265039	2004	7	http://media.comicvine.com/uploads/3/30405/1703623-114_super.jpg	http://media.comicvine.com/uploads/3/30405/1703623-114_icon.jpg	1703623-114_super.jpg	1703623-114_icon.jpg
252070	2004	7	http://media.comicvine.com/uploads/0/9116/1587034-101_super.jpg	http://media.comicvine.com/uploads/0/9116/1587034-101_icon.jpg	1587034-101_super.jpg	1587034-101_icon.jpg
275723	2004	7	http://media.comicvine.com/uploads/9/96457/1872062-x_men_deluxe111_super.jpg	http://media.comicvine.com/uploads/9/96457/1872062-x_men_deluxe111_icon.jpg	1872062-x_men_deluxe111_super.jpg	1872062-x_men_deluxe111_icon.jpg
300504	2004	7	http://media.comicvine.com/uploads/6/67397/2061615-31_super.jpg	http://media.comicvine.com/uploads/6/67397/2061615-31_icon.jpg	2061615-31_super.jpg	2061615-31_icon.jpg
288588	2004	7	http://media.comicvine.com/uploads/6/67397/1977029-20_super.jpg	http://media.comicvine.com/uploads/6/67397/1977029-20_icon.jpg	1977029-20_super.jpg	1977029-20_icon.jpg
312761	2004	8	http://media.comicvine.com/uploads/9/96457/2174307-xtrxmenf128_super.jpg	http://media.comicvine.com/uploads/9/96457/2174307-xtrxmenf128_icon.jpg	2174307-xtrxmenf128_super.jpg	2174307-xtrxmenf128_icon.jpg
100989	2004	8	http://media.comicvine.com/uploads/0/4/67991-7258-100989-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/67991-7258-100989-1-ultimate-x-men_icon.jpg	67991-7258-100989-1-ultimate-x-men_super.jpg	67991-7258-100989-1-ultimate-x-men_icon.jpg
100990	2004	8	http://media.comicvine.com/uploads/0/4/67992-7258-100990-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/67992-7258-100990-1-ultimate-x-men_icon.jpg	67992-7258-100990-1-ultimate-x-men_super.jpg	67992-7258-100990-1-ultimate-x-men_icon.jpg
106451	2004	8	http://media.comicvine.com/uploads/0/77/91048-3092-106451-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/77/91048-3092-106451-1-uncanny-x-men-the_icon.jpg	91048-3092-106451-1-uncanny-x-men-the_super.jpg	91048-3092-106451-1-uncanny-x-men-the_icon.jpg
154745	2004	8	http://media.comicvine.com/uploads/2/22664/756814-usm4_super.jpg	http://media.comicvine.com/uploads/2/22664/756814-usm4_icon.jpg	756814-usm4_super.jpg	756814-usm4_icon.jpg
186550	2004	8	http://media.comicvine.com/uploads/3/30405/1053104-pof_super.jpg	http://media.comicvine.com/uploads/3/30405/1053104-pof_icon.jpg	1053104-pof_super.jpg	1053104-pof_icon.jpg
235444	2004	8	http://media.comicvine.com/uploads/6/62619/1412738-8_new_mutants_super.jpg	http://media.comicvine.com/uploads/6/62619/1412738-8_new_mutants_icon.jpg	1412738-8_new_mutants_super.jpg	1412738-8_new_mutants_icon.jpg
265038	2004	8	http://media.comicvine.com/uploads/3/30405/1703619-115_super.jpg	http://media.comicvine.com/uploads/3/30405/1703619-115_icon.jpg	1703619-115_super.jpg	1703619-115_icon.jpg
275724	2004	8	http://media.comicvine.com/uploads/9/96457/1872073-x_men_deluxe112_super.jpg	http://media.comicvine.com/uploads/9/96457/1872073-x_men_deluxe112_icon.jpg	1872073-x_men_deluxe112_super.jpg	1872073-x_men_deluxe112_icon.jpg
300505	2004	8	http://media.comicvine.com/uploads/6/67397/2061616-32_super.jpg	http://media.comicvine.com/uploads/6/67397/2061616-32_icon.jpg	2061616-32_super.jpg	2061616-32_icon.jpg
300507	2004	8	http://media.comicvine.com/uploads/6/67397/2061619-34_super.jpg	http://media.comicvine.com/uploads/6/67397/2061619-34_icon.jpg	2061619-34_super.jpg	2061619-34_icon.jpg
312760	2004	9	http://media.comicvine.com/uploads/9/96457/2174306-xtrxmenf129_super.jpg	http://media.comicvine.com/uploads/9/96457/2174306-xtrxmenf129_icon.jpg	2174306-xtrxmenf129_super.jpg	2174306-xtrxmenf129_icon.jpg
106452	2004	9	http://media.comicvine.com/uploads/0/77/91049-3092-106452-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/77/91049-3092-106452-1-uncanny-x-men-the_icon.jpg	91049-3092-106452-1-uncanny-x-men-the_super.jpg	91049-3092-106452-1-uncanny-x-men-the_icon.jpg
235447	2004	9	http://media.comicvine.com/uploads/6/62619/1413139-9_the_tempest_super.jpg	http://media.comicvine.com/uploads/6/62619/1413139-9_the_tempest_icon.jpg	1413139-9_the_tempest_super.jpg	1413139-9_the_tempest_icon.jpg
265036	2004	9	http://media.comicvine.com/uploads/3/30405/1703612-116_super.jpg	http://media.comicvine.com/uploads/3/30405/1703612-116_icon.jpg	1703612-116_super.jpg	1703612-116_icon.jpg
275727	2004	9	http://media.comicvine.com/uploads/9/96457/1872118-x_men_deluxe113_super.jpg	http://media.comicvine.com/uploads/9/96457/1872118-x_men_deluxe113_icon.jpg	1872118-x_men_deluxe113_super.jpg	1872118-x_men_deluxe113_icon.jpg
300506	2004	9	http://media.comicvine.com/uploads/6/67397/2061618-33_super.jpg	http://media.comicvine.com/uploads/6/67397/2061618-33_icon.jpg	2061618-33_super.jpg	2061618-33_icon.jpg
288589	2004	9	http://media.comicvine.com/uploads/6/67397/1977030-21_super.jpg	http://media.comicvine.com/uploads/6/67397/1977030-21_icon.jpg	1977030-21_super.jpg	1977030-21_icon.jpg
312759	2004	10	http://media.comicvine.com/uploads/9/96457/2174305-xtrxmenf130_super.jpg	http://media.comicvine.com/uploads/9/96457/2174305-xtrxmenf130_icon.jpg	2174305-xtrxmenf130_super.jpg	2174305-xtrxmenf130_icon.jpg
100992	2004	10	http://media.comicvine.com/uploads/0/4/67994-7258-100992-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/67994-7258-100992-1-ultimate-x-men_icon.jpg	67994-7258-100992-1-ultimate-x-men_super.jpg	67994-7258-100992-1-ultimate-x-men_icon.jpg
106453	2004	10	http://media.comicvine.com/uploads/0/77/91050-3092-106453-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/77/91050-3092-106453-1-uncanny-x-men-the_icon.jpg	91050-3092-106453-1-uncanny-x-men-the_super.jpg	91050-3092-106453-1-uncanny-x-men-the_icon.jpg
111363	2004	10	http://media.comicvine.com/uploads/0/3664/147549-18843-111363-1-x-men-the-end_super.jpg	http://media.comicvine.com/uploads/0/3664/147549-18843-111363-1-x-men-the-end_icon.jpg	147549-18843-111363-1-x-men-the-end_super.jpg	147549-18843-111363-1-x-men-the-end_icon.jpg
111378	2004	10	http://media.comicvine.com/uploads/0/3664/148972-18843-111378-2-x-men-the-end_super.jpg	http://media.comicvine.com/uploads/0/3664/148972-18843-111378-2-x-men-the-end_icon.jpg	148972-18843-111378-2-x-men-the-end_super.jpg	148972-18843-111378-2-x-men-the-end_icon.jpg
155294	2004	10	http://media.comicvine.com/uploads/2/22664/764139-001_super.jpg	http://media.comicvine.com/uploads/2/22664/764139-001_icon.jpg	764139-001_super.jpg	764139-001_icon.jpg
233668	2004	10	http://media.comicvine.com/uploads/4/47341/1385701-uxm4__2__super.jpg	http://media.comicvine.com/uploads/4/47341/1385701-uxm4__2__icon.jpg	1385701-uxm4__2__super.jpg	1385701-uxm4__2__icon.jpg
265035	2004	10	http://media.comicvine.com/uploads/3/30405/1703589-117_super.jpg	http://media.comicvine.com/uploads/3/30405/1703589-117_icon.jpg	1703589-117_super.jpg	1703589-117_icon.jpg
275731	2004	10	http://media.comicvine.com/uploads/9/96457/1872123-x_men_deluxe114_super.jpg	http://media.comicvine.com/uploads/9/96457/1872123-x_men_deluxe114_icon.jpg	1872123-x_men_deluxe114_super.jpg	1872123-x_men_deluxe114_icon.jpg
93555	2004	11	http://media.comicvine.com/uploads/0/4/60560-3092-93555-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/60560-3092-93555-1-uncanny-x-men-the_icon.jpg	60560-3092-93555-1-uncanny-x-men-the_super.jpg	60560-3092-93555-1-uncanny-x-men-the_icon.jpg
93554	2004	11	http://media.comicvine.com/uploads/0/4/60559-3092-93554-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/60559-3092-93554-1-uncanny-x-men-the_icon.jpg	60559-3092-93554-1-uncanny-x-men-the_super.jpg	60559-3092-93554-1-uncanny-x-men-the_icon.jpg
312758	2004	11	http://media.comicvine.com/uploads/9/96457/2174304-xtrxmenf131_super.jpg	http://media.comicvine.com/uploads/9/96457/2174304-xtrxmenf131_icon.jpg	2174304-xtrxmenf131_super.jpg	2174304-xtrxmenf131_icon.jpg
100993	2004	11	http://media.comicvine.com/uploads/0/4/67995-7258-100993-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/67995-7258-100993-1-ultimate-x-men_icon.jpg	67995-7258-100993-1-ultimate-x-men_super.jpg	67995-7258-100993-1-ultimate-x-men_icon.jpg
110544	2004	11	http://media.comicvine.com/uploads/1/11307/449771-nightcrawler_01_00_super.jpg	http://media.comicvine.com/uploads/1/11307/449771-nightcrawler_01_00_icon.jpg	449771-nightcrawler_01_00_super.jpg	449771-nightcrawler_01_00_icon.jpg
313050	2004	11	http://media.comicvine.com/uploads/9/96457/2176534-xmenchilloranf_super.jpg	http://media.comicvine.com/uploads/9/96457/2176534-xmenchilloranf_icon.jpg	2176534-xmenchilloranf_super.jpg	2176534-xmenchilloranf_icon.jpg
113391	2004	11	http://media.comicvine.com/uploads/0/6754/170731-10818-113391-1-alpha-flight_super.jpg	http://media.comicvine.com/uploads/0/6754/170731-10818-113391-1-alpha-flight_icon.jpg	170731-10818-113391-1-alpha-flight_super.jpg	170731-10818-113391-1-alpha-flight_icon.jpg
254508	2004	11	http://media.comicvine.com/uploads/2/22664/1600963-exc__fts_super.jpg	http://media.comicvine.com/uploads/2/22664/1600963-exc__fts_icon.jpg	1600963-exc__fts_super.jpg	1600963-exc__fts_icon.jpg
275732	2004	11	http://media.comicvine.com/uploads/9/96457/1872130-x_men_deluxe115_super.jpg	http://media.comicvine.com/uploads/9/96457/1872130-x_men_deluxe115_icon.jpg	1872130-x_men_deluxe115_super.jpg	1872130-x_men_deluxe115_icon.jpg
288590	2004	11	http://media.comicvine.com/uploads/6/67397/1977031-22_super.jpg	http://media.comicvine.com/uploads/6/67397/1977031-22_icon.jpg	1977031-22_super.jpg	1977031-22_icon.jpg
306191	2004	11	http://media.comicvine.com/uploads/9/96457/2119783-94_super.jpg	http://media.comicvine.com/uploads/9/96457/2119783-94_icon.jpg	2119783-94_super.jpg	2119783-94_icon.jpg
300508	2004	11	http://media.comicvine.com/uploads/6/67397/2061620-35_super.jpg	http://media.comicvine.com/uploads/6/67397/2061620-35_icon.jpg	2061620-35_super.jpg	2061620-35_icon.jpg
96821	2004	12	http://media.comicvine.com/uploads/0/4/63825-10809-96821-1-wolverine_super.jpg	http://media.comicvine.com/uploads/0/4/63825-10809-96821-1-wolverine_icon.jpg	63825-10809-96821-1-wolverine_super.jpg	63825-10809-96821-1-wolverine_icon.jpg
96811	2004	12	http://media.comicvine.com/uploads/0/4/63815-3092-96811-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/63815-3092-96811-1-uncanny-x-men-the_icon.jpg	63815-3092-96811-1-uncanny-x-men-the_super.jpg	63815-3092-96811-1-uncanny-x-men-the_icon.jpg
96810	2004	12	http://media.comicvine.com/uploads/0/4/63814-3092-96810-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/63814-3092-96810-1-uncanny-x-men-the_icon.jpg	63814-3092-96810-1-uncanny-x-men-the_super.jpg	63814-3092-96810-1-uncanny-x-men-the_icon.jpg
312757	2004	12	http://media.comicvine.com/uploads/9/96457/2174301-xtrxmenf132_super.jpg	http://media.comicvine.com/uploads/9/96457/2174301-xtrxmenf132_icon.jpg	2174301-xtrxmenf132_super.jpg	2174301-xtrxmenf132_icon.jpg
187206	2004	12	http://media.comicvine.com/uploads/2/22664/1059122-xmn_super.jpg	http://media.comicvine.com/uploads/2/22664/1059122-xmn_icon.jpg	1059122-xmn_super.jpg	1059122-xmn_icon.jpg
100994	2004	12	http://media.comicvine.com/uploads/0/4/67996-7258-100994-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/67996-7258-100994-1-ultimate-x-men_icon.jpg	67996-7258-100994-1-ultimate-x-men_super.jpg	67996-7258-100994-1-ultimate-x-men_icon.jpg
110610	2004	12	http://media.comicvine.com/uploads/1/11307/449773-nightcrawler_02_00_super.jpg	http://media.comicvine.com/uploads/1/11307/449773-nightcrawler_02_00_icon.jpg	449773-nightcrawler_02_00_super.jpg	449773-nightcrawler_02_00_icon.jpg
97338	2004	12	http://media.comicvine.com/uploads/0/4/64341-11069-97338-1-spectacular-spider-m_super.jpg	http://media.comicvine.com/uploads/0/4/64341-11069-97338-1-spectacular-spider-m_icon.jpg	64341-11069-97338-1-spectacular-spider-m_super.jpg	64341-11069-97338-1-spectacular-spider-m_icon.jpg
95691	2004	12	http://media.comicvine.com/uploads/0/4/62695-7257-95691-1-ultimate-spider-man_super.jpg	http://media.comicvine.com/uploads/0/4/62695-7257-95691-1-ultimate-spider-man_icon.jpg	62695-7257-95691-1-ultimate-spider-man_super.jpg	62695-7257-95691-1-ultimate-spider-man_icon.jpg
176285	2004	12	http://media.comicvine.com/uploads/2/22664/993143-uxm_super.jpg	http://media.comicvine.com/uploads/2/22664/993143-uxm_icon.jpg	993143-uxm_super.jpg	993143-uxm_icon.jpg
186652	2004	12	http://media.comicvine.com/uploads/2/22664/1054146-spm_super.jpg	http://media.comicvine.com/uploads/2/22664/1054146-spm_icon.jpg	1054146-spm_super.jpg	1054146-spm_icon.jpg
265030	2004	12	http://media.comicvine.com/uploads/3/30405/1703547-119_super.jpg	http://media.comicvine.com/uploads/3/30405/1703547-119_icon.jpg	1703547-119_super.jpg	1703547-119_icon.jpg
251827	2004	12	http://media.comicvine.com/uploads/0/9116/1585613-106_super.jpg	http://media.comicvine.com/uploads/0/9116/1585613-106_icon.jpg	1585613-106_super.jpg	1585613-106_icon.jpg
275733	2004	12	http://media.comicvine.com/uploads/9/96457/1872137-x_men_deluxe116_super.jpg	http://media.comicvine.com/uploads/9/96457/1872137-x_men_deluxe116_icon.jpg	1872137-x_men_deluxe116_super.jpg	1872137-x_men_deluxe116_icon.jpg
300509	2004	12	http://media.comicvine.com/uploads/6/67397/2061621-36_super.jpg	http://media.comicvine.com/uploads/6/67397/2061621-36_icon.jpg	2061621-36_super.jpg	2061621-36_icon.jpg
167043	2005	-1	http://media.comicvine.com/uploads/4/46557/916383-the_cruelest_cut_super.jpg	http://media.comicvine.com/uploads/4/46557/916383-the_cruelest_cut_icon.jpg	916383-the_cruelest_cut_super.jpg	916383-the_cruelest_cut_icon.jpg
167046	2005	-1	http://media.comicvine.com/uploads/4/46557/916391-on_ice_super.jpg	http://media.comicvine.com/uploads/4/46557/916391-on_ice_icon.jpg	916391-on_ice_super.jpg	916391-on_ice_icon.jpg
170173	2005	-1	http://media.comicvine.com/uploads/4/48211/948017-so_31_2005_super.jpg	http://media.comicvine.com/uploads/4/48211/948017-so_31_2005_icon.jpg	948017-so_31_2005_super.jpg	948017-so_31_2005_icon.jpg
174244	2005	-1	http://media.comicvine.com/uploads/4/46557/978446-wolv1_super.jpg	http://media.comicvine.com/uploads/4/46557/978446-wolv1_icon.jpg	978446-wolv1_super.jpg	978446-wolv1_icon.jpg
174247	2005	-1	http://media.comicvine.com/uploads/4/46557/978453-wolv2_super.jpg	http://media.comicvine.com/uploads/4/46557/978453-wolv2_icon.jpg	978453-wolv2_super.jpg	978453-wolv2_icon.jpg
238468	2005	-1	http://media.comicvine.com/uploads/0/6754/1455700-515myl8wkql._sl500_aa300__super.jpg	http://media.comicvine.com/uploads/0/6754/1455700-515myl8wkql._sl500_aa300__icon.jpg	1455700-515myl8wkql._sl500_aa300__super.jpg	1455700-515myl8wkql._sl500_aa300__icon.jpg
291221	2005	-1	http://media.comicvine.com/uploads/6/67397/1997068-04_super.jpg	http://media.comicvine.com/uploads/6/67397/1997068-04_icon.jpg	1997068-04_super.jpg	1997068-04_icon.jpg
298320	2005	-1	http://media.comicvine.com/uploads/6/67397/2053103-04_super.jpg	http://media.comicvine.com/uploads/6/67397/2053103-04_icon.jpg	2053103-04_super.jpg	2053103-04_icon.jpg
298366	2005	-1	http://media.comicvine.com/uploads/6/67397/2053204-01_super.jpg	http://media.comicvine.com/uploads/6/67397/2053204-01_icon.jpg	2053204-01_super.jpg	2053204-01_icon.jpg
298918	2005	-1	http://media.comicvine.com/uploads/6/67397/2055047-18_super.jpg	http://media.comicvine.com/uploads/6/67397/2055047-18_icon.jpg	2055047-18_super.jpg	2055047-18_icon.jpg
299725	2005	-1	http://media.comicvine.com/uploads/6/67397/2057872-01_super.jpg	http://media.comicvine.com/uploads/6/67397/2057872-01_icon.jpg	2057872-01_super.jpg	2057872-01_icon.jpg
96812	2005	1	http://media.comicvine.com/uploads/0/4/63816-3092-96812-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/63816-3092-96812-1-uncanny-x-men-the_icon.jpg	63816-3092-96812-1-uncanny-x-men-the_super.jpg	63816-3092-96812-1-uncanny-x-men-the_icon.jpg
100995	2005	1	http://media.comicvine.com/uploads/0/4/67997-7258-100995-1-ultimate-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/67997-7258-100995-1-ultimate-x-men_icon.jpg	67997-7258-100995-1-ultimate-x-men_super.jpg	67997-7258-100995-1-ultimate-x-men_icon.jpg
105851	2005	1	http://media.comicvine.com/uploads/0/1513/86161-18070-105851-1-cable--deadpool_super.jpg	http://media.comicvine.com/uploads/0/1513/86161-18070-105851-1-cable--deadpool_icon.jpg	86161-18070-105851-1-cable--deadpool_super.jpg	86161-18070-105851-1-cable--deadpool_icon.jpg
110663	2005	1	http://media.comicvine.com/uploads/1/11307/449776-nightcrawler_03_00_super.jpg	http://media.comicvine.com/uploads/1/11307/449776-nightcrawler_03_00_icon.jpg	449776-nightcrawler_03_00_super.jpg	449776-nightcrawler_03_00_icon.jpg
113702	2005	1	http://media.comicvine.com/uploads/0/3664/174790-18843-113702-1-x-men-the-end_super.jpg	http://media.comicvine.com/uploads/0/3664/174790-18843-113702-1-x-men-the-end_icon.jpg	174790-18843-113702-1-x-men-the-end_super.jpg	174790-18843-113702-1-x-men-the-end_icon.jpg
233671	2005	1	http://media.comicvine.com/uploads/4/47341/1385693-811380_119901_20080222012351_large_super_super.jpg	http://media.comicvine.com/uploads/4/47341/1385693-811380_119901_20080222012351_large_super_icon.jpg	1385693-811380_119901_20080222012351_large_super_super.jpg	1385693-811380_119901_20080222012351_large_super_icon.jpg
275739	2005	1	http://media.comicvine.com/uploads/9/96457/1872172-x_men_deluxe117_super.jpg	http://media.comicvine.com/uploads/9/96457/1872172-x_men_deluxe117_icon.jpg	1872172-x_men_deluxe117_super.jpg	1872172-x_men_deluxe117_icon.jpg
288591	2005	1	http://media.comicvine.com/uploads/6/67397/1977032-23_super.jpg	http://media.comicvine.com/uploads/6/67397/1977032-23_icon.jpg	1977032-23_super.jpg	1977032-23_icon.jpg
307102	2005	1	http://media.comicvine.com/uploads/9/96457/2128859-xme37_super.jpg	http://media.comicvine.com/uploads/9/96457/2128859-xme37_icon.jpg	2128859-xme37_super.jpg	2128859-xme37_icon.jpg
299716	2005	1	http://media.comicvine.com/uploads/6/67397/2057861-33_super.jpg	http://media.comicvine.com/uploads/6/67397/2057861-33_icon.jpg	2057861-33_super.jpg	2057861-33_icon.jpg
101012	2005	2	http://media.comicvine.com/uploads/0/4/68014-10745-101012-1-x-men-unlimited_super.jpg	http://media.comicvine.com/uploads/0/4/68014-10745-101012-1-x-men-unlimited_icon.jpg	68014-10745-101012-1-x-men-unlimited_super.jpg	68014-10745-101012-1-x-men-unlimited_icon.jpg
97419	2005	2	http://media.comicvine.com/uploads/0/4/64422-3092-97419-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/64422-3092-97419-1-uncanny-x-men-the_icon.jpg	64422-3092-97419-1-uncanny-x-men-the_super.jpg	64422-3092-97419-1-uncanny-x-men-the_icon.jpg
99631	2005	2	http://media.comicvine.com/uploads/0/4/66634-10731-99631-1-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/66634-10731-99631-1-x-men_icon.jpg	66634-10731-99631-1-x-men_super.jpg	66634-10731-99631-1-x-men_icon.jpg
105863	2005	2	http://media.comicvine.com/uploads/0/1513/86469-18070-105863-1-cable--deadpool_super.jpg	http://media.comicvine.com/uploads/0/1513/86469-18070-105863-1-cable--deadpool_icon.jpg	86469-18070-105863-1-cable--deadpool_super.jpg	86469-18070-105863-1-cable--deadpool_icon.jpg
110977	2005	2	http://media.comicvine.com/uploads/1/11307/449778-nightcrawler_04_00_super.jpg	http://media.comicvine.com/uploads/1/11307/449778-nightcrawler_04_00_icon.jpg	449778-nightcrawler_04_00_super.jpg	449778-nightcrawler_04_00_icon.jpg
99113	2005	2	http://media.comicvine.com/uploads/0/4/66116-6983-99113-1-exiles_super.jpg	http://media.comicvine.com/uploads/0/4/66116-6983-99113-1-exiles_icon.jpg	66116-6983-99113-1-exiles_super.jpg	66116-6983-99113-1-exiles_icon.jpg
130898	2005	2	http://media.comicvine.com/uploads/6/67397/2191352-05_super.jpg	http://media.comicvine.com/uploads/6/67397/2191352-05_icon.jpg	2191352-05_super.jpg	2191352-05_icon.jpg
165000	2005	2	http://media.comicvine.com/uploads/4/48157/888200-wi_super.gif	http://media.comicvine.com/uploads/4/48157/888200-wi_icon.gif	888200-wi_super.gif	888200-wi_icon.gif
182338	2005	2	http://media.comicvine.com/uploads/4/48157/1022072-x41_super.jpg	http://media.comicvine.com/uploads/4/48157/1022072-x41_icon.jpg	1022072-x41_super.jpg	1022072-x41_icon.jpg
185337	2005	2	http://media.comicvine.com/uploads/3/30405/1043838-x4_super.jpg	http://media.comicvine.com/uploads/3/30405/1043838-x4_icon.jpg	1043838-x4_super.jpg	1043838-x4_icon.jpg
275740	2005	2	http://media.comicvine.com/uploads/9/96457/1872230-x_men_deluxe118_super.jpg	http://media.comicvine.com/uploads/9/96457/1872230-x_men_deluxe118_icon.jpg	1872230-x_men_deluxe118_super.jpg	1872230-x_men_deluxe118_icon.jpg
300510	2005	2	http://media.comicvine.com/uploads/6/67397/2061623-38_super.jpg	http://media.comicvine.com/uploads/6/67397/2061623-38_icon.jpg	2061623-38_super.jpg	2061623-38_icon.jpg
299717	2005	2	http://media.comicvine.com/uploads/6/67397/2057863-34_super.jpg	http://media.comicvine.com/uploads/6/67397/2057863-34_icon.jpg	2057863-34_super.jpg	2057863-34_icon.jpg
99475	2005	3	http://media.comicvine.com/uploads/0/4/66478-3092-99475-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/66478-3092-99475-1-uncanny-x-men-the_icon.jpg	66478-3092-99475-1-uncanny-x-men-the_super.jpg	66478-3092-99475-1-uncanny-x-men-the_icon.jpg
106580	2005	3	http://media.comicvine.com/uploads/0/574/92660-18179-106580-1-the-official-handboo_super.jpg	http://media.comicvine.com/uploads/0/574/92660-18179-106580-1-the-official-handboo_icon.jpg	92660-18179-106580-1-the-official-handboo_super.jpg	92660-18179-106580-1-the-official-handboo_icon.jpg
111146	2005	3	http://media.comicvine.com/uploads/0/3016/142351-18700-111146-1-nightcrawler_super.jpg	http://media.comicvine.com/uploads/0/3016/142351-18700-111146-1-nightcrawler_icon.jpg	142351-18700-111146-1-nightcrawler_super.jpg	142351-18700-111146-1-nightcrawler_icon.jpg
189819	2005	3	http://media.comicvine.com/uploads/3/30405/1075098-e1_super.jpg	http://media.comicvine.com/uploads/3/30405/1075098-e1_icon.jpg	1075098-e1_super.jpg	1075098-e1_icon.jpg
183008	2005	3	http://media.comicvine.com/uploads/2/22664/1025618-xmn_super.gif	http://media.comicvine.com/uploads/2/22664/1025618-xmn_icon.gif	1025618-xmn_super.gif	1025618-xmn_icon.gif
186417	2005	3	http://media.comicvine.com/uploads/3/30405/1052005-dayatom_super.jpg	http://media.comicvine.com/uploads/3/30405/1052005-dayatom_icon.jpg	1052005-dayatom_super.jpg	1052005-dayatom_icon.jpg
255729	2005	3	http://media.comicvine.com/uploads/2/22664/1610765-wht_if__wn_super.jpg	http://media.comicvine.com/uploads/2/22664/1610765-wht_if__wn_icon.jpg	1610765-wht_if__wn_super.jpg	1610765-wht_if__wn_icon.jpg
288592	2005	3	http://media.comicvine.com/uploads/6/67397/1977033-24_super.jpg	http://media.comicvine.com/uploads/6/67397/1977033-24_icon.jpg	1977033-24_super.jpg	1977033-24_icon.jpg
298362	2005	3	http://media.comicvine.com/uploads/6/67397/2053164-25_super.jpg	http://media.comicvine.com/uploads/6/67397/2053164-25_icon.jpg	2053164-25_super.jpg	2053164-25_icon.jpg
299718	2005	3	http://media.comicvine.com/uploads/6/67397/2057864-35_super.jpg	http://media.comicvine.com/uploads/6/67397/2057864-35_icon.jpg	2057864-35_super.jpg	2057864-35_icon.jpg
