"Character Id: 40454, Name: Hellion"	Number of Issues: 605					
issue_id	publish_year	publish_month	super_url	icon_url	super_url	icon_url
275776	2005	6	http://media.comicvine.com/uploads/9/96457/1872498-x_men_deluxe122_super.jpg	http://media.comicvine.com/uploads/9/96457/1872498-x_men_deluxe122_icon.jpg	1872498-x_men_deluxe122_super.jpg	1872498-x_men_deluxe122_icon.jpg
275777	2005	7	http://media.comicvine.com/uploads/9/96457/1872545-x_men_deluxe123_super.jpg	http://media.comicvine.com/uploads/9/96457/1872545-x_men_deluxe123_icon.jpg	1872545-x_men_deluxe123_super.jpg	1872545-x_men_deluxe123_icon.jpg
275778	2005	8	http://media.comicvine.com/uploads/9/96457/1872603-x_men_deluxe124_super.jpg	http://media.comicvine.com/uploads/9/96457/1872603-x_men_deluxe124_icon.jpg	1872603-x_men_deluxe124_super.jpg	1872603-x_men_deluxe124_icon.jpg
275787	2005	10	http://media.comicvine.com/uploads/9/96457/1872689-x_men_deluxe126_super.jpg	http://media.comicvine.com/uploads/9/96457/1872689-x_men_deluxe126_icon.jpg	1872689-x_men_deluxe126_super.jpg	1872689-x_men_deluxe126_icon.jpg
275789	2005	11	http://media.comicvine.com/uploads/9/96457/1872698-x_men_deluxe127_super.jpg	http://media.comicvine.com/uploads/9/96457/1872698-x_men_deluxe127_icon.jpg	1872698-x_men_deluxe127_super.jpg	1872698-x_men_deluxe127_icon.jpg
275793	2005	12	http://media.comicvine.com/uploads/9/96457/1872721-x_men_deluxe128_super.jpg	http://media.comicvine.com/uploads/9/96457/1872721-x_men_deluxe128_icon.jpg	1872721-x_men_deluxe128_super.jpg	1872721-x_men_deluxe128_icon.jpg
275795	2006	1	http://media.comicvine.com/uploads/9/96457/1872731-x_men_deluxe129_super.jpg	http://media.comicvine.com/uploads/9/96457/1872731-x_men_deluxe129_icon.jpg	1872731-x_men_deluxe129_super.jpg	1872731-x_men_deluxe129_icon.jpg
275798	2006	2	http://media.comicvine.com/uploads/9/96457/1872754-x_men_deluxe130_super.jpg	http://media.comicvine.com/uploads/9/96457/1872754-x_men_deluxe130_icon.jpg	1872754-x_men_deluxe130_super.jpg	1872754-x_men_deluxe130_icon.jpg
275800	2006	3	http://media.comicvine.com/uploads/9/96457/1872764-x_men_deluxe131_super.jpg	http://media.comicvine.com/uploads/9/96457/1872764-x_men_deluxe131_icon.jpg	1872764-x_men_deluxe131_super.jpg	1872764-x_men_deluxe131_icon.jpg
275802	2006	4	http://media.comicvine.com/uploads/9/96457/1872771-x_men_deluxe132_super.jpg	http://media.comicvine.com/uploads/9/96457/1872771-x_men_deluxe132_icon.jpg	1872771-x_men_deluxe132_super.jpg	1872771-x_men_deluxe132_icon.jpg
275803	2006	5	http://media.comicvine.com/uploads/9/96457/1872777-x_men_deluxe133_super.jpg	http://media.comicvine.com/uploads/9/96457/1872777-x_men_deluxe133_icon.jpg	1872777-x_men_deluxe133_super.jpg	1872777-x_men_deluxe133_icon.jpg
275806	2006	6	http://media.comicvine.com/uploads/9/96457/1872798-x_men_deluxe134_super.jpg	http://media.comicvine.com/uploads/9/96457/1872798-x_men_deluxe134_icon.jpg	1872798-x_men_deluxe134_super.jpg	1872798-x_men_deluxe134_icon.jpg
275807	2006	7	http://media.comicvine.com/uploads/9/96457/1872801-x_men_deluxe135_super.jpg	http://media.comicvine.com/uploads/9/96457/1872801-x_men_deluxe135_icon.jpg	1872801-x_men_deluxe135_super.jpg	1872801-x_men_deluxe135_icon.jpg
275854	2011	8	http://media.comicvine.com/uploads/9/96457/1873423-1011875_super.jpg	http://media.comicvine.com/uploads/9/96457/1873423-1011875_icon.jpg	1873423-1011875_super.jpg	1873423-1011875_icon.jpg
275860	2006	8	http://media.comicvine.com/uploads/9/96457/1873434-x_men_deluxe136_super.jpg	http://media.comicvine.com/uploads/9/96457/1873434-x_men_deluxe136_icon.jpg	1873434-x_men_deluxe136_super.jpg	1873434-x_men_deluxe136_icon.jpg
275870	2006	9	http://media.comicvine.com/uploads/9/96457/1873452-x_men_deluxe137_super.jpg	http://media.comicvine.com/uploads/9/96457/1873452-x_men_deluxe137_icon.jpg	1873452-x_men_deluxe137_super.jpg	1873452-x_men_deluxe137_icon.jpg
275881	2006	10	http://media.comicvine.com/uploads/9/96457/1873486-x_men_deluxe138_super.jpg	http://media.comicvine.com/uploads/9/96457/1873486-x_men_deluxe138_icon.jpg	1873486-x_men_deluxe138_super.jpg	1873486-x_men_deluxe138_icon.jpg
275885	2006	11	http://media.comicvine.com/uploads/9/96457/1873510-x_men_deluxe139_super.jpg	http://media.comicvine.com/uploads/9/96457/1873510-x_men_deluxe139_icon.jpg	1873510-x_men_deluxe139_super.jpg	1873510-x_men_deluxe139_icon.jpg
275886	2006	12	http://media.comicvine.com/uploads/9/96457/1873542-x_men_deluxe140_super.jpg	http://media.comicvine.com/uploads/9/96457/1873542-x_men_deluxe140_icon.jpg	1873542-x_men_deluxe140_super.jpg	1873542-x_men_deluxe140_icon.jpg
275912	2007	3	http://media.comicvine.com/uploads/9/96457/1873769-x_men_deluxe143_super.jpg	http://media.comicvine.com/uploads/9/96457/1873769-x_men_deluxe143_icon.jpg	1873769-x_men_deluxe143_super.jpg	1873769-x_men_deluxe143_icon.jpg
275914	2007	5	http://media.comicvine.com/uploads/9/96457/1873822-x_men_deluxe145_super.jpg	http://media.comicvine.com/uploads/9/96457/1873822-x_men_deluxe145_icon.jpg	1873822-x_men_deluxe145_super.jpg	1873822-x_men_deluxe145_icon.jpg
275916	2007	6	http://media.comicvine.com/uploads/9/96457/1873851-x_men_deluxe146_super.jpg	http://media.comicvine.com/uploads/9/96457/1873851-x_men_deluxe146_icon.jpg	1873851-x_men_deluxe146_super.jpg	1873851-x_men_deluxe146_icon.jpg
275917	2007	7	http://media.comicvine.com/uploads/9/96457/1873877-x_men_deluxe147_super.jpg	http://media.comicvine.com/uploads/9/96457/1873877-x_men_deluxe147_icon.jpg	1873877-x_men_deluxe147_super.jpg	1873877-x_men_deluxe147_icon.jpg
275321	2011	6	http://media.comicvine.com/uploads/10/101473/1869728-wad_super.jpg	http://media.comicvine.com/uploads/10/101473/1869728-wad_icon.jpg	1869728-wad_super.jpg	1869728-wad_icon.jpg
276861	2007	8	http://media.comicvine.com/uploads/9/96457/1885454-x_men_deluxe148_super.jpg	http://media.comicvine.com/uploads/9/96457/1885454-x_men_deluxe148_icon.jpg	1885454-x_men_deluxe148_super.jpg	1885454-x_men_deluxe148_icon.jpg
276862	2007	9	http://media.comicvine.com/uploads/9/96457/1885478-x_men_deluxe149_super.jpg	http://media.comicvine.com/uploads/9/96457/1885478-x_men_deluxe149_icon.jpg	1885478-x_men_deluxe149_super.jpg	1885478-x_men_deluxe149_icon.jpg
276864	2007	10	http://media.comicvine.com/uploads/9/96457/1885527-x_men_deluxe150_super.jpg	http://media.comicvine.com/uploads/9/96457/1885527-x_men_deluxe150_icon.jpg	1885527-x_men_deluxe150_super.jpg	1885527-x_men_deluxe150_icon.jpg
276866	2007	12	http://media.comicvine.com/uploads/9/96457/1885541-x_men_deluxe152_super.jpg	http://media.comicvine.com/uploads/9/96457/1885541-x_men_deluxe152_icon.jpg	1885541-x_men_deluxe152_super.jpg	1885541-x_men_deluxe152_icon.jpg
276876	2008	2	http://media.comicvine.com/uploads/9/96457/1885590-x_men_deluxe154_super.jpg	http://media.comicvine.com/uploads/9/96457/1885590-x_men_deluxe154_icon.jpg	1885590-x_men_deluxe154_super.jpg	1885590-x_men_deluxe154_icon.jpg
276967	2008	3	http://media.comicvine.com/uploads/9/96457/1886361-x_men_deluxe155_super.jpg	http://media.comicvine.com/uploads/9/96457/1886361-x_men_deluxe155_icon.jpg	1886361-x_men_deluxe155_super.jpg	1886361-x_men_deluxe155_icon.jpg
276972	2008	4	http://media.comicvine.com/uploads/9/96457/1886370-x_men_deluxe156_super.jpg	http://media.comicvine.com/uploads/9/96457/1886370-x_men_deluxe156_icon.jpg	1886370-x_men_deluxe156_super.jpg	1886370-x_men_deluxe156_icon.jpg
276983	2008	5	http://media.comicvine.com/uploads/9/96457/1886395-x_men_deluxe157_super.jpg	http://media.comicvine.com/uploads/9/96457/1886395-x_men_deluxe157_icon.jpg	1886395-x_men_deluxe157_super.jpg	1886395-x_men_deluxe157_icon.jpg
277003	2008	6	http://media.comicvine.com/uploads/9/96457/1886432-x_men_deluxe158_super.jpg	http://media.comicvine.com/uploads/9/96457/1886432-x_men_deluxe158_icon.jpg	1886432-x_men_deluxe158_super.jpg	1886432-x_men_deluxe158_icon.jpg
277009	2008	7	http://media.comicvine.com/uploads/9/96457/1886470-x_men_deluxe159_super.jpg	http://media.comicvine.com/uploads/9/96457/1886470-x_men_deluxe159_icon.jpg	1886470-x_men_deluxe159_super.jpg	1886470-x_men_deluxe159_icon.jpg
277010	2008	8	http://media.comicvine.com/uploads/9/96457/1886482-x_men_deluxe160_super.jpg	http://media.comicvine.com/uploads/9/96457/1886482-x_men_deluxe160_icon.jpg	1886482-x_men_deluxe160_super.jpg	1886482-x_men_deluxe160_icon.jpg
277011	2008	9	http://media.comicvine.com/uploads/9/96457/1886521-x_men_deluxe161_super.jpg	http://media.comicvine.com/uploads/9/96457/1886521-x_men_deluxe161_icon.jpg	1886521-x_men_deluxe161_super.jpg	1886521-x_men_deluxe161_icon.jpg
277014	2008	10	http://media.comicvine.com/uploads/9/96457/1886573-x_men_deluxe162_super.jpg	http://media.comicvine.com/uploads/9/96457/1886573-x_men_deluxe162_icon.jpg	1886573-x_men_deluxe162_super.jpg	1886573-x_men_deluxe162_icon.jpg
277017	2008	11	http://media.comicvine.com/uploads/9/96457/1886592-x_men_deluxe163_super.jpg	http://media.comicvine.com/uploads/9/96457/1886592-x_men_deluxe163_icon.jpg	1886592-x_men_deluxe163_super.jpg	1886592-x_men_deluxe163_icon.jpg
277030	2008	12	http://media.comicvine.com/uploads/9/96457/1886641-x_men_deluxe164_super.jpg	http://media.comicvine.com/uploads/9/96457/1886641-x_men_deluxe164_icon.jpg	1886641-x_men_deluxe164_super.jpg	1886641-x_men_deluxe164_icon.jpg
277054	2009	3	http://media.comicvine.com/uploads/9/96457/1886765-x_men_deluxe167_super.jpg	http://media.comicvine.com/uploads/9/96457/1886765-x_men_deluxe167_icon.jpg	1886765-x_men_deluxe167_super.jpg	1886765-x_men_deluxe167_icon.jpg
277069	2010	2	http://media.comicvine.com/uploads/9/96457/1886956-x_men_deluxe178_super.jpg	http://media.comicvine.com/uploads/9/96457/1886956-x_men_deluxe178_icon.jpg	1886956-x_men_deluxe178_super.jpg	1886956-x_men_deluxe178_icon.jpg
277082	2010	8	http://media.comicvine.com/uploads/9/96457/1887168-x_men_deluxe184_super.jpg	http://media.comicvine.com/uploads/9/96457/1887168-x_men_deluxe184_icon.jpg	1887168-x_men_deluxe184_super.jpg	1887168-x_men_deluxe184_icon.jpg
277083	2010	9	http://media.comicvine.com/uploads/9/96457/1887189-x_men_deluxe185_super.jpg	http://media.comicvine.com/uploads/9/96457/1887189-x_men_deluxe185_icon.jpg	1887189-x_men_deluxe185_super.jpg	1887189-x_men_deluxe185_icon.jpg
277084	2010	10	http://media.comicvine.com/uploads/9/96457/1887224-x_men_deluxe186_super.jpg	http://media.comicvine.com/uploads/9/96457/1887224-x_men_deluxe186_icon.jpg	1887224-x_men_deluxe186_super.jpg	1887224-x_men_deluxe186_icon.jpg
277089	2010	12	http://media.comicvine.com/uploads/9/96457/1887290-x_men_deluxe188_super.jpg	http://media.comicvine.com/uploads/9/96457/1887290-x_men_deluxe188_icon.jpg	1887290-x_men_deluxe188_super.jpg	1887290-x_men_deluxe188_icon.jpg
277114	2011	2	http://media.comicvine.com/uploads/9/96457/1887678-x_men_deluxe190_super.jpg	http://media.comicvine.com/uploads/9/96457/1887678-x_men_deluxe190_icon.jpg	1887678-x_men_deluxe190_super.jpg	1887678-x_men_deluxe190_icon.jpg
277133	2011	6	http://media.comicvine.com/uploads/9/96457/1887713-x_men_deluxe194_super.jpg	http://media.comicvine.com/uploads/9/96457/1887713-x_men_deluxe194_icon.jpg	1887713-x_men_deluxe194_super.jpg	1887713-x_men_deluxe194_icon.jpg
277137	2011	7	http://media.comicvine.com/uploads/9/96457/1887754-x_men_deluxe195_super.jpg	http://media.comicvine.com/uploads/9/96457/1887754-x_men_deluxe195_icon.jpg	1887754-x_men_deluxe195_super.jpg	1887754-x_men_deluxe195_icon.jpg
108003	2007	6	http://media.comicvine.com/uploads/6/67397/2029168-01a_super.jpg	http://media.comicvine.com/uploads/6/67397/2029168-01a_icon.jpg	2029168-01a_super.jpg	2029168-01a_icon.jpg
278805	2011	9	http://media.comicvine.com/uploads/9/96457/1906378-newmutants27a_super.jpg	http://media.comicvine.com/uploads/9/96457/1906378-newmutants27a_icon.jpg	1906378-newmutants27a_super.jpg	1906378-newmutants27a_icon.jpg
288913	2005	12	http://media.comicvine.com/uploads/9/96457/1978130-x_men186_super.jpg	http://media.comicvine.com/uploads/9/96457/1978130-x_men186_icon.jpg	1978130-x_men186_super.jpg	1978130-x_men186_icon.jpg
288924	2006	2	http://media.comicvine.com/uploads/9/96457/1978163-x_men188_super.jpg	http://media.comicvine.com/uploads/9/96457/1978163-x_men188_icon.jpg	1978163-x_men188_super.jpg	1978163-x_men188_icon.jpg
289453	2006	8	http://media.comicvine.com/uploads/9/96457/1980564-x_men194_super.jpg	http://media.comicvine.com/uploads/9/96457/1980564-x_men194_icon.jpg	1980564-x_men194_super.jpg	1980564-x_men194_icon.jpg
289609	2011	7	http://media.comicvine.com/uploads/2/22664/1982513-xmn_lgc__atm_super.jpg	http://media.comicvine.com/uploads/2/22664/1982513-xmn_lgc__atm_icon.jpg	1982513-xmn_lgc__atm_super.jpg	1982513-xmn_lgc__atm_icon.jpg
289839	2007	9	http://media.comicvine.com/uploads/9/96457/1983643-x_men207_super.jpg	http://media.comicvine.com/uploads/9/96457/1983643-x_men207_icon.jpg	1983643-x_men207_super.jpg	1983643-x_men207_icon.jpg
289862	2008	4	http://media.comicvine.com/uploads/9/96457/1983754-x_men214_super.jpg	http://media.comicvine.com/uploads/9/96457/1983754-x_men214_icon.jpg	1983754-x_men214_super.jpg	1983754-x_men214_icon.jpg
289871	2008	7	http://media.comicvine.com/uploads/9/96457/1983976-x_men217_super.jpg	http://media.comicvine.com/uploads/9/96457/1983976-x_men217_icon.jpg	1983976-x_men217_super.jpg	1983976-x_men217_icon.jpg
289877	2008	10	http://media.comicvine.com/uploads/9/96457/1984006-x_men220_super.jpg	http://media.comicvine.com/uploads/9/96457/1984006-x_men220_icon.jpg	1984006-x_men220_super.jpg	1984006-x_men220_icon.jpg
289884	2009	1	http://media.comicvine.com/uploads/9/96457/1984048-x_men223_super.jpg	http://media.comicvine.com/uploads/9/96457/1984048-x_men223_icon.jpg	1984048-x_men223_super.jpg	1984048-x_men223_icon.jpg
289901	2009	3	http://media.comicvine.com/uploads/9/96457/1984078-x_men225_super.jpg	http://media.comicvine.com/uploads/9/96457/1984078-x_men225_icon.jpg	1984078-x_men225_super.jpg	1984078-x_men225_icon.jpg
290133	2010	2	http://media.comicvine.com/uploads/9/96457/1985529-x_men236_super.jpg	http://media.comicvine.com/uploads/9/96457/1985529-x_men236_icon.jpg	1985529-x_men236_super.jpg	1985529-x_men236_icon.jpg
290163	2010	5	http://media.comicvine.com/uploads/9/96457/1985579-x_men239_super.jpg	http://media.comicvine.com/uploads/9/96457/1985579-x_men239_icon.jpg	1985579-x_men239_super.jpg	1985579-x_men239_icon.jpg
290167	2010	6	http://media.comicvine.com/uploads/9/96457/1985584-x_men240_super.jpg	http://media.comicvine.com/uploads/9/96457/1985584-x_men240_icon.jpg	1985584-x_men240_super.jpg	1985584-x_men240_icon.jpg
290174	2010	7	http://media.comicvine.com/uploads/9/96457/1985603-x_men241_super.jpg	http://media.comicvine.com/uploads/9/96457/1985603-x_men241_icon.jpg	1985603-x_men241_super.jpg	1985603-x_men241_icon.jpg
290183	2010	8	http://media.comicvine.com/uploads/9/96457/1985619-x_men242_super.jpg	http://media.comicvine.com/uploads/9/96457/1985619-x_men242_icon.jpg	1985619-x_men242_super.jpg	1985619-x_men242_icon.jpg
290191	2010	9	http://media.comicvine.com/uploads/9/96457/1985629-x_men243_super.jpg	http://media.comicvine.com/uploads/9/96457/1985629-x_men243_icon.jpg	1985629-x_men243_super.jpg	1985629-x_men243_icon.jpg
290435	2011	5	http://media.comicvine.com/uploads/9/96457/1986648-x_men251_super.jpg	http://media.comicvine.com/uploads/9/96457/1986648-x_men251_icon.jpg	1986648-x_men251_super.jpg	1986648-x_men251_icon.jpg
290436	2011	6	http://media.comicvine.com/uploads/9/96457/1986669-x_men252_super.jpg	http://media.comicvine.com/uploads/9/96457/1986669-x_men252_icon.jpg	1986669-x_men252_super.jpg	1986669-x_men252_icon.jpg
290679	2011	8	http://media.comicvine.com/uploads/9/96457/1988170-x_men254_super.jpg	http://media.comicvine.com/uploads/9/96457/1988170-x_men254_icon.jpg	1988170-x_men254_super.jpg	1988170-x_men254_icon.jpg
290680	2011	9	http://media.comicvine.com/uploads/9/96457/1988180-x_men_deluxe197_super.jpg	http://media.comicvine.com/uploads/9/96457/1988180-x_men_deluxe197_icon.jpg	1988180-x_men_deluxe197_super.jpg	1988180-x_men_deluxe197_icon.jpg
293397	2011	8	http://media.comicvine.com/uploads/9/96457/2014881-6910eb01bb6cbdb6db7984439c2ace0e_super.jpg	http://media.comicvine.com/uploads/9/96457/2014881-6910eb01bb6cbdb6db7984439c2ace0e_icon.jpg	2014881-6910eb01bb6cbdb6db7984439c2ace0e_super.jpg	2014881-6910eb01bb6cbdb6db7984439c2ace0e_icon.jpg
293398	2011	9	http://media.comicvine.com/uploads/9/96457/2014891-7d83fb5cf24dae400a09b830ed9e72e0_super.jpg	http://media.comicvine.com/uploads/9/96457/2014891-7d83fb5cf24dae400a09b830ed9e72e0_icon.jpg	2014891-7d83fb5cf24dae400a09b830ed9e72e0_super.jpg	2014891-7d83fb5cf24dae400a09b830ed9e72e0_icon.jpg
293592	2011	9	http://media.comicvine.com/uploads/2/22664/2021435-uxm__bp_super.jpg	http://media.comicvine.com/uploads/2/22664/2021435-uxm__bp_icon.jpg	2021435-uxm__bp_super.jpg	2021435-uxm__bp_icon.jpg
293646	2011	9	http://media.comicvine.com/uploads/2/22664/2022567-xmn__ftl_super.jpg	http://media.comicvine.com/uploads/2/22664/2022567-xmn__ftl_icon.jpg	2022567-xmn__ftl_super.jpg	2022567-xmn__ftl_icon.jpg
275074	2006	5	http://media.comicvine.com/uploads/6/67397/1866854-09_super.jpg	http://media.comicvine.com/uploads/6/67397/1866854-09_icon.jpg	1866854-09_super.jpg	1866854-09_icon.jpg
275075	2006	6	http://media.comicvine.com/uploads/6/67397/1866855-10_super.jpg	http://media.comicvine.com/uploads/6/67397/1866855-10_icon.jpg	1866855-10_super.jpg	1866855-10_icon.jpg
275078	2006	9	http://media.comicvine.com/uploads/6/67397/1866858-13_super.jpg	http://media.comicvine.com/uploads/6/67397/1866858-13_icon.jpg	1866858-13_super.jpg	1866858-13_icon.jpg
275080	2006	11	http://media.comicvine.com/uploads/6/67397/1866860-15_super.jpg	http://media.comicvine.com/uploads/6/67397/1866860-15_icon.jpg	1866860-15_super.jpg	1866860-15_icon.jpg
275085	2007	4	http://media.comicvine.com/uploads/6/67397/1866865-20_super.jpg	http://media.comicvine.com/uploads/6/67397/1866865-20_icon.jpg	1866865-20_super.jpg	1866865-20_icon.jpg
275101	2008	7	http://media.comicvine.com/uploads/6/67397/1866881-35_super.jpg	http://media.comicvine.com/uploads/6/67397/1866881-35_icon.jpg	1866881-35_super.jpg	1866881-35_icon.jpg
292788	2006	6	http://media.comicvine.com/uploads/6/67397/2007367-06a_super.jpg	http://media.comicvine.com/uploads/6/67397/2007367-06a_icon.jpg	2007367-06a_super.jpg	2007367-06a_icon.jpg
292815	2008	9	http://media.comicvine.com/uploads/6/67397/2007394-33_super.jpg	http://media.comicvine.com/uploads/6/67397/2007394-33_icon.jpg	2007394-33_super.jpg	2007394-33_icon.jpg
292832	2010	1	http://media.comicvine.com/uploads/6/67397/2007411-49_super.jpg	http://media.comicvine.com/uploads/6/67397/2007411-49_icon.jpg	2007411-49_super.jpg	2007411-49_icon.jpg
292835	2010	4	http://media.comicvine.com/uploads/6/67397/2007414-52_super.jpg	http://media.comicvine.com/uploads/6/67397/2007414-52_icon.jpg	2007414-52_super.jpg	2007414-52_icon.jpg
292837	2010	6	http://media.comicvine.com/uploads/6/67397/2007416-54_super.jpg	http://media.comicvine.com/uploads/6/67397/2007416-54_icon.jpg	2007416-54_super.jpg	2007416-54_icon.jpg
275066	2005	9	http://media.comicvine.com/uploads/6/67397/1866833-01_super.jpg	http://media.comicvine.com/uploads/6/67397/1866833-01_icon.jpg	1866833-01_super.jpg	1866833-01_icon.jpg
275067	2005	10	http://media.comicvine.com/uploads/6/67397/1866847-02_super.jpg	http://media.comicvine.com/uploads/6/67397/1866847-02_icon.jpg	1866847-02_super.jpg	1866847-02_icon.jpg
275068	2005	11	http://media.comicvine.com/uploads/6/67397/1866848-03_super.jpg	http://media.comicvine.com/uploads/6/67397/1866848-03_icon.jpg	1866848-03_super.jpg	1866848-03_icon.jpg
275069	2005	12	http://media.comicvine.com/uploads/6/67397/1866849-04_super.jpg	http://media.comicvine.com/uploads/6/67397/1866849-04_icon.jpg	1866849-04_super.jpg	1866849-04_icon.jpg
275070	2006	1	http://media.comicvine.com/uploads/6/67397/1866850-05_super.jpg	http://media.comicvine.com/uploads/6/67397/1866850-05_icon.jpg	1866850-05_super.jpg	1866850-05_icon.jpg
275071	2006	2	http://media.comicvine.com/uploads/6/67397/1866851-06_super.jpg	http://media.comicvine.com/uploads/6/67397/1866851-06_icon.jpg	1866851-06_super.jpg	1866851-06_icon.jpg
275072	2006	3	http://media.comicvine.com/uploads/6/67397/1866852-07_super.jpg	http://media.comicvine.com/uploads/6/67397/1866852-07_icon.jpg	1866852-07_super.jpg	1866852-07_icon.jpg
275073	2006	4	http://media.comicvine.com/uploads/6/67397/1866853-08_super.jpg	http://media.comicvine.com/uploads/6/67397/1866853-08_icon.jpg	1866853-08_super.jpg	1866853-08_icon.jpg
275076	2006	7	http://media.comicvine.com/uploads/6/67397/1866856-11_super.jpg	http://media.comicvine.com/uploads/6/67397/1866856-11_icon.jpg	1866856-11_super.jpg	1866856-11_icon.jpg
275077	2006	8	http://media.comicvine.com/uploads/6/67397/1866857-12_super.jpg	http://media.comicvine.com/uploads/6/67397/1866857-12_icon.jpg	1866857-12_super.jpg	1866857-12_icon.jpg
275079	2006	10	http://media.comicvine.com/uploads/6/67397/1866859-14_super.jpg	http://media.comicvine.com/uploads/6/67397/1866859-14_icon.jpg	1866859-14_super.jpg	1866859-14_icon.jpg
275081	2006	12	http://media.comicvine.com/uploads/6/67397/1866861-16_super.jpg	http://media.comicvine.com/uploads/6/67397/1866861-16_icon.jpg	1866861-16_super.jpg	1866861-16_icon.jpg
275082	2007	1	http://media.comicvine.com/uploads/6/67397/1866862-17_super.jpg	http://media.comicvine.com/uploads/6/67397/1866862-17_icon.jpg	1866862-17_super.jpg	1866862-17_icon.jpg
275083	2007	2	http://media.comicvine.com/uploads/6/67397/1866863-18_super.jpg	http://media.comicvine.com/uploads/6/67397/1866863-18_icon.jpg	1866863-18_super.jpg	1866863-18_icon.jpg
275084	2007	3	http://media.comicvine.com/uploads/6/67397/1866864-19_super.jpg	http://media.comicvine.com/uploads/6/67397/1866864-19_icon.jpg	1866864-19_super.jpg	1866864-19_icon.jpg
275086	2007	5	http://media.comicvine.com/uploads/6/67397/1866866-21_super.jpg	http://media.comicvine.com/uploads/6/67397/1866866-21_icon.jpg	1866866-21_super.jpg	1866866-21_icon.jpg
275087	2007	6	http://media.comicvine.com/uploads/6/67397/1866867-22_super.jpg	http://media.comicvine.com/uploads/6/67397/1866867-22_icon.jpg	1866867-22_super.jpg	1866867-22_icon.jpg
275088	2007	7	http://media.comicvine.com/uploads/6/67397/1866868-23_super.jpg	http://media.comicvine.com/uploads/6/67397/1866868-23_icon.jpg	1866868-23_super.jpg	1866868-23_icon.jpg
275089	2007	8	http://media.comicvine.com/uploads/6/67397/1866869-24_super.jpg	http://media.comicvine.com/uploads/6/67397/1866869-24_icon.jpg	1866869-24_super.jpg	1866869-24_icon.jpg
275090	2007	9	http://media.comicvine.com/uploads/6/67397/1866870-25_super.jpg	http://media.comicvine.com/uploads/6/67397/1866870-25_icon.jpg	1866870-25_super.jpg	1866870-25_icon.jpg
275091	2007	10	http://media.comicvine.com/uploads/6/67397/1866871-26_super.jpg	http://media.comicvine.com/uploads/6/67397/1866871-26_icon.jpg	1866871-26_super.jpg	1866871-26_icon.jpg
275092	2007	11	http://media.comicvine.com/uploads/6/67397/1866872-27_super.jpg	http://media.comicvine.com/uploads/6/67397/1866872-27_icon.jpg	1866872-27_super.jpg	1866872-27_icon.jpg
275093	2007	12	http://media.comicvine.com/uploads/6/67397/1866873-28_super.jpg	http://media.comicvine.com/uploads/6/67397/1866873-28_icon.jpg	1866873-28_super.jpg	1866873-28_icon.jpg
275094	2008	1	http://media.comicvine.com/uploads/6/67397/1866875-29_super.jpg	http://media.comicvine.com/uploads/6/67397/1866875-29_icon.jpg	1866875-29_super.jpg	1866875-29_icon.jpg
275095	2008	2	http://media.comicvine.com/uploads/6/67397/1866876-30_super.jpg	http://media.comicvine.com/uploads/6/67397/1866876-30_icon.jpg	1866876-30_super.jpg	1866876-30_icon.jpg
275097	2008	4	http://media.comicvine.com/uploads/6/67397/1866878-32_super.jpg	http://media.comicvine.com/uploads/6/67397/1866878-32_icon.jpg	1866878-32_super.jpg	1866878-32_icon.jpg
275099	2008	5	http://media.comicvine.com/uploads/6/67397/1866879-33_super.jpg	http://media.comicvine.com/uploads/6/67397/1866879-33_icon.jpg	1866879-33_super.jpg	1866879-33_icon.jpg
275100	2008	6	http://media.comicvine.com/uploads/6/67397/1866880-34_super.jpg	http://media.comicvine.com/uploads/6/67397/1866880-34_icon.jpg	1866880-34_super.jpg	1866880-34_icon.jpg
275102	2008	8	http://media.comicvine.com/uploads/6/67397/1866882-36_super.jpg	http://media.comicvine.com/uploads/6/67397/1866882-36_icon.jpg	1866882-36_super.jpg	1866882-36_icon.jpg
275103	2008	9	http://media.comicvine.com/uploads/6/67397/1866883-37_super.jpg	http://media.comicvine.com/uploads/6/67397/1866883-37_icon.jpg	1866883-37_super.jpg	1866883-37_icon.jpg
275104	2008	10	http://media.comicvine.com/uploads/6/67397/1866884-38_super.jpg	http://media.comicvine.com/uploads/6/67397/1866884-38_icon.jpg	1866884-38_super.jpg	1866884-38_icon.jpg
284003	2007	3	http://media.comicvine.com/uploads/6/67397/1945633-22a_super.jpg	http://media.comicvine.com/uploads/6/67397/1945633-22a_icon.jpg	1945633-22a_super.jpg	1945633-22a_icon.jpg
284008	2007	8	http://media.comicvine.com/uploads/6/67397/1945638-27a_super.jpg	http://media.comicvine.com/uploads/6/67397/1945638-27a_icon.jpg	1945638-27a_super.jpg	1945638-27a_icon.jpg
284009	2007	9	http://media.comicvine.com/uploads/6/67397/1945639-28a_super.jpg	http://media.comicvine.com/uploads/6/67397/1945639-28a_icon.jpg	1945639-28a_super.jpg	1945639-28a_icon.jpg
284016	2008	4	http://media.comicvine.com/uploads/6/67397/1945647-35a_super.jpg	http://media.comicvine.com/uploads/6/67397/1945647-35a_icon.jpg	1945647-35a_super.jpg	1945647-35a_icon.jpg
284017	2008	5	http://media.comicvine.com/uploads/6/67397/1945649-36a_super.jpg	http://media.comicvine.com/uploads/6/67397/1945649-36a_icon.jpg	1945649-36a_super.jpg	1945649-36a_icon.jpg
