"Character Id: 1464, Name: Iceman"	Number of Issues: 3517						
issue_id	publish_year	publish_month	publish_day	super_url	icon_url	super_url	icon_url
107061	1991	12	-1	http://media.comicvine.com/uploads/5/55807/1656388-uncanny_x_men__1963__283_super.jpeg	http://media.comicvine.com/uploads/5/55807/1656388-uncanny_x_men__1963__283_icon.jpeg	1656388-uncanny_x_men__1963__283_super.jpeg	1656388-uncanny_x_men__1963__283_icon.jpeg
150226	1991	12	-1	http://media.comicvine.com/uploads/2/26700/680717-1990_super.jpg	http://media.comicvine.com/uploads/2/26700/680717-1990_icon.jpg	680717-1990_super.jpg	680717-1990_icon.jpg
273840	1991	12	-1	http://media.comicvine.com/uploads/9/96457/1857544-xmarvel21_super.jpg	http://media.comicvine.com/uploads/9/96457/1857544-xmarvel21_icon.jpg	1857544-xmarvel21_super.jpg	1857544-xmarvel21_icon.jpg
314208	1991	12	-1	http://media.comicvine.com/uploads/9/96457/2186733-pxf1112_super.jpg	http://media.comicvine.com/uploads/9/96457/2186733-pxf1112_icon.jpg	2186733-pxf1112_super.jpg	2186733-pxf1112_icon.jpg
311462	1991	12	-1	http://media.comicvine.com/uploads/9/96457/2163061-fxf148_super.jpg	http://media.comicvine.com/uploads/9/96457/2163061-fxf148_icon.jpg	2163061-fxf148_super.jpg	2163061-fxf148_icon.jpg
160694	1991	12	11	http://media.comicvine.com/uploads/1/13923/843539-spm_saga4_super.jpg	http://media.comicvine.com/uploads/1/13923/843539-spm_saga4_icon.jpg	843539-spm_saga4_super.jpg	843539-spm_saga4_icon.jpg
91313	1992	0	-1	http://media.comicvine.com/uploads/0/4/58318-10757-91313-1-uncanny-x-men-annual_super.jpg	http://media.comicvine.com/uploads/0/4/58318-10757-91313-1-uncanny-x-men-annual_icon.jpg	58318-10757-91313-1-uncanny-x-men-annual_super.jpg	58318-10757-91313-1-uncanny-x-men-annual_icon.jpg
35112	1992	0	-1	http://media.comicvine.com/uploads/0/4/31529-4822-35112-1-x-force-annual_super.jpg	http://media.comicvine.com/uploads/0/4/31529-4822-35112-1-x-force-annual_icon.jpg	31529-4822-35112-1-x-force-annual_super.jpg	31529-4822-35112-1-x-force-annual_icon.jpg
66338	1992	0	-1	http://media.comicvine.com/uploads/0/4/50533-3658-66338-1-x-factor-annual_super.jpg	http://media.comicvine.com/uploads/0/4/50533-3658-66338-1-x-factor-annual_icon.jpg	50533-3658-66338-1-x-factor-annual_super.jpg	50533-3658-66338-1-x-factor-annual_icon.jpg
35271	1992	1	-1	http://media.comicvine.com/uploads/5/55807/1656384-uncanny_x_men__1963__284_super.jpeg	http://media.comicvine.com/uploads/5/55807/1656384-uncanny_x_men__1963__284_icon.jpeg	1656384-uncanny_x_men__1963__284_super.jpeg	1656384-uncanny_x_men__1963__284_icon.jpeg
311463	1992	1	-1	http://media.comicvine.com/uploads/9/96457/2163063-fxf149_super.jpg	http://media.comicvine.com/uploads/9/96457/2163063-fxf149_icon.jpg	2163063-fxf149_super.jpg	2163063-fxf149_icon.jpg
35379	1992	2	-1	http://media.comicvine.com/uploads/5/55807/1630101-x_men__1991__005_super.jpeg	http://media.comicvine.com/uploads/5/55807/1630101-x_men__1991__005_icon.jpeg	1630101-x_men__1991__005_super.jpeg	1630101-x_men__1991__005_icon.jpeg
35377	1992	2	-1	http://media.comicvine.com/uploads/0/4/31765-3657-35377-1-x-factor_super.jpg	http://media.comicvine.com/uploads/0/4/31765-3657-35377-1-x-factor_icon.jpg	31765-3657-35377-1-x-factor_super.jpg	31765-3657-35377-1-x-factor_icon.jpg
107062	1992	2	-1	http://media.comicvine.com/uploads/5/55807/1656383-uncanny_x_men__1963__285_super.jpeg	http://media.comicvine.com/uploads/5/55807/1656383-uncanny_x_men__1963__285_icon.jpeg	1656383-uncanny_x_men__1963__285_super.jpeg	1656383-uncanny_x_men__1963__285_icon.jpeg
273871	1992	2	-1	http://media.comicvine.com/uploads/9/96457/1857584-xmarvel23_super.jpg	http://media.comicvine.com/uploads/9/96457/1857584-xmarvel23_icon.jpg	1857584-xmarvel23_super.jpg	1857584-xmarvel23_icon.jpg
312626	1992	2	-1	http://media.comicvine.com/uploads/9/96457/2173051-prxtm02_super.jpg	http://media.comicvine.com/uploads/9/96457/2173051-prxtm02_icon.jpg	2173051-prxtm02_super.jpg	2173051-prxtm02_icon.jpg
35480	1992	3	-1	http://media.comicvine.com/uploads/5/55807/1656379-uncanny_x_men__1963__286_super.jpeg	http://media.comicvine.com/uploads/5/55807/1656379-uncanny_x_men__1963__286_icon.jpeg	1656379-uncanny_x_men__1963__286_super.jpeg	1656379-uncanny_x_men__1963__286_icon.jpeg
311464	1992	3	-1	http://media.comicvine.com/uploads/9/96457/2163064-fxf150_super.jpg	http://media.comicvine.com/uploads/9/96457/2163064-fxf150_icon.jpg	2163064-fxf150_super.jpg	2163064-fxf150_icon.jpg
312627	1992	3	-1	http://media.comicvine.com/uploads/9/96457/2173052-prxtm03_super.jpg	http://media.comicvine.com/uploads/9/96457/2173052-prxtm03_icon.jpg	2173052-prxtm03_super.jpg	2173052-prxtm03_icon.jpg
273559	1992	3	1	http://media.comicvine.com/uploads/9/96457/1856442-803501_super.jpg	http://media.comicvine.com/uploads/9/96457/1856442-803501_icon.jpg	1856442-803501_super.jpg	1856442-803501_icon.jpg
35583	1992	4	-1	http://media.comicvine.com/uploads/5/55807/1656377-uncanny_x_men__1963__287_super.jpeg	http://media.comicvine.com/uploads/5/55807/1656377-uncanny_x_men__1963__287_icon.jpeg	1656377-uncanny_x_men__1963__287_super.jpeg	1656377-uncanny_x_men__1963__287_icon.jpeg
273790	1992	4	-1	http://media.comicvine.com/uploads/9/96457/1857430-xmarvel13_super.jpg	http://media.comicvine.com/uploads/9/96457/1857430-xmarvel13_icon.jpg	1857430-xmarvel13_super.jpg	1857430-xmarvel13_icon.jpg
277839	1992	4	-1	http://media.comicvine.com/uploads/9/96457/1896038-gli_incredibili_x_men_21_super.jpg	http://media.comicvine.com/uploads/9/96457/1896038-gli_incredibili_x_men_21_icon.jpg	1896038-gli_incredibili_x_men_21_super.jpg	1896038-gli_incredibili_x_men_21_icon.jpg
311465	1992	4	-1	http://media.comicvine.com/uploads/9/96457/2163065-fxf151_super.jpg	http://media.comicvine.com/uploads/9/96457/2163065-fxf151_icon.jpg	2163065-fxf151_super.jpg	2163065-fxf151_icon.jpg
35688	1992	5	-1	http://media.comicvine.com/uploads/0/4/32027-4249-35688-1-what-if-_super.jpg	http://media.comicvine.com/uploads/0/4/32027-4249-35688-1-what-if-_icon.jpg	32027-4249-35688-1-what-if-_super.jpg	32027-4249-35688-1-what-if-_icon.jpg
35686	1992	5	-1	http://media.comicvine.com/uploads/0/4/32025-3092-35686-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/32025-3092-35686-1-uncanny-x-men-the_icon.jpg	32025-3092-35686-1-uncanny-x-men-the_super.jpg	32025-3092-35686-1-uncanny-x-men-the_icon.jpg
273564	1992	5	-1	http://media.comicvine.com/uploads/9/96457/1856466-803493__1__super.jpg	http://media.comicvine.com/uploads/9/96457/1856466-803493__1__icon.jpg	1856466-803493__1__super.jpg	1856466-803493__1__icon.jpg
311466	1992	5	-1	http://media.comicvine.com/uploads/9/96457/2163066-fxf152_super.jpg	http://media.comicvine.com/uploads/9/96457/2163066-fxf152_icon.jpg	2163066-fxf152_super.jpg	2163066-fxf152_icon.jpg
312629	1992	5	-1	http://media.comicvine.com/uploads/9/96457/2173054-prxtm05_super.jpg	http://media.comicvine.com/uploads/9/96457/2173054-prxtm05_icon.jpg	2173054-prxtm05_super.jpg	2173054-prxtm05_icon.jpg
35791	1992	6	-1	http://media.comicvine.com/uploads/5/55807/1656330-uncanny_x_men__1963__289_super.jpeg	http://media.comicvine.com/uploads/5/55807/1656330-uncanny_x_men__1963__289_icon.jpeg	1656330-uncanny_x_men__1963__289_super.jpeg	1656330-uncanny_x_men__1963__289_icon.jpeg
35783	1992	6	-1	http://media.comicvine.com/uploads/6/67397/1918219-01_super.jpg	http://media.comicvine.com/uploads/6/67397/1918219-01_icon.jpg	1918219-01_super.jpg	1918219-01_icon.jpg
313231	1992	6	-1	http://media.comicvine.com/uploads/9/96457/2177937-nmf63_super.jpg	http://media.comicvine.com/uploads/9/96457/2177937-nmf63_icon.jpg	2177937-nmf63_super.jpg	2177937-nmf63_icon.jpg
273566	1992	6	-1	http://media.comicvine.com/uploads/9/96457/1856500-803497_super.jpg	http://media.comicvine.com/uploads/9/96457/1856500-803497_icon.jpg	1856500-803497_super.jpg	1856500-803497_icon.jpg
311468	1992	6	-1	http://media.comicvine.com/uploads/9/96457/2163068-fxf153_super.jpg	http://media.comicvine.com/uploads/9/96457/2163068-fxf153_icon.jpg	2163068-fxf153_super.jpg	2163068-fxf153_icon.jpg
312630	1992	6	-1	http://media.comicvine.com/uploads/9/96457/2173055-prxtm06_super.jpg	http://media.comicvine.com/uploads/9/96457/2173055-prxtm06_icon.jpg	2173055-prxtm06_super.jpg	2173055-prxtm06_icon.jpg
35915	1992	7	-1	http://media.comicvine.com/uploads/5/55807/1656333-uncanny_x_men__1963__290_super.jpeg	http://media.comicvine.com/uploads/5/55807/1656333-uncanny_x_men__1963__290_icon.jpeg	1656333-uncanny_x_men__1963__290_super.jpeg	1656333-uncanny_x_men__1963__290_icon.jpeg
35899	1992	7	-1	http://media.comicvine.com/uploads/0/4/32197-3217-35899-1-alpha-flight_super.jpg	http://media.comicvine.com/uploads/0/4/32197-3217-35899-1-alpha-flight_icon.jpg	32197-3217-35899-1-alpha-flight_super.jpg	32197-3217-35899-1-alpha-flight_icon.jpg
35907	1992	7	-1	http://media.comicvine.com/uploads/3/38780/822043-infinity_war__2_001_super.jpg	http://media.comicvine.com/uploads/3/38780/822043-infinity_war__2_001_icon.jpg	822043-infinity_war__2_001_super.jpg	822043-infinity_war__2_001_icon.jpg
135750	1992	7	-1	http://media.comicvine.com/uploads/2/26903/499769-1992_exc_vs._then_x_men_super.jpg	http://media.comicvine.com/uploads/2/26903/499769-1992_exc_vs._then_x_men_icon.jpg	499769-1992_exc_vs._then_x_men_super.jpg	499769-1992_exc_vs._then_x_men_icon.jpg
273568	1992	7	-1	http://media.comicvine.com/uploads/9/96457/1856518-803495_super.jpg	http://media.comicvine.com/uploads/9/96457/1856518-803495_icon.jpg	1856518-803495_super.jpg	1856518-803495_icon.jpg
278012	1992	7	-1	http://media.comicvine.com/uploads/9/96457/1898084-gli_incredibili_x_men_24_super.jpg	http://media.comicvine.com/uploads/9/96457/1898084-gli_incredibili_x_men_24_icon.jpg	1898084-gli_incredibili_x_men_24_super.jpg	1898084-gli_incredibili_x_men_24_icon.jpg
314200	1992	7	-1	http://media.comicvine.com/uploads/9/96457/2186719-pxf1119_super.jpg	http://media.comicvine.com/uploads/9/96457/2186719-pxf1119_icon.jpg	2186719-pxf1119_super.jpg	2186719-pxf1119_icon.jpg
311469	1992	7	-1	http://media.comicvine.com/uploads/9/96457/2163070-fxf154_super.jpg	http://media.comicvine.com/uploads/9/96457/2163070-fxf154_icon.jpg	2163070-fxf154_super.jpg	2163070-fxf154_icon.jpg
312631	1992	7	-1	http://media.comicvine.com/uploads/9/96457/2173056-prxtm07_super.jpg	http://media.comicvine.com/uploads/9/96457/2173056-prxtm07_icon.jpg	2173056-prxtm07_super.jpg	2173056-prxtm07_icon.jpg
129085	1992	7	1	http://media.comicvine.com/uploads/1/11307/374559-19791-129085-1-marvel-swimsuit-spec_super.jpg	http://media.comicvine.com/uploads/1/11307/374559-19791-129085-1-marvel-swimsuit-spec_icon.jpg	374559-19791-129085-1-marvel-swimsuit-spec_super.jpg	374559-19791-129085-1-marvel-swimsuit-spec_icon.jpg
36032	1992	8	-1	http://media.comicvine.com/uploads/5/55807/2165617-uncanny_x_men__1963__291_super.jpeg	http://media.comicvine.com/uploads/5/55807/2165617-uncanny_x_men__1963__291_icon.jpeg	2165617-uncanny_x_men__1963__291_super.jpeg	2165617-uncanny_x_men__1963__291_icon.jpeg
36025	1992	8	-1	http://media.comicvine.com/uploads/3/38780/829873-infinity_war__3_super.jpg	http://media.comicvine.com/uploads/3/38780/829873-infinity_war__3_icon.jpg	829873-infinity_war__3_super.jpg	829873-infinity_war__3_icon.jpg
36019	1992	8	-1	http://media.comicvine.com/uploads/0/4/32300-2128-36019-1-avengers-the_super.jpg	http://media.comicvine.com/uploads/0/4/32300-2128-36019-1-avengers-the_icon.jpg	32300-2128-36019-1-avengers-the_super.jpg	32300-2128-36019-1-avengers-the_icon.jpg
313232	1992	8	-1	http://media.comicvine.com/uploads/9/96457/2177941-nmf64_super.jpg	http://media.comicvine.com/uploads/9/96457/2177941-nmf64_icon.jpg	2177941-nmf64_super.jpg	2177941-nmf64_icon.jpg
130905	1992	8	-1	http://media.comicvine.com/uploads/2/20782/400203-2045-130905-1-fantastic-four_super.jpg	http://media.comicvine.com/uploads/2/20782/400203-2045-130905-1-fantastic-four_icon.jpg	400203-2045-130905-1-fantastic-four_super.jpg	400203-2045-130905-1-fantastic-four_icon.jpg
36026	1992	8	-1	http://media.comicvine.com/uploads/0/4/32306-4230-36026-1-marc-spector-moon-k_super.jpg	http://media.comicvine.com/uploads/0/4/32306-4230-36026-1-marc-spector-moon-k_icon.jpg	32306-4230-36026-1-marc-spector-moon-k_super.jpg	32306-4230-36026-1-marc-spector-moon-k_icon.jpg
314199	1992	8	-1	http://media.comicvine.com/uploads/9/96457/2186718-pxf1120_super.jpg	http://media.comicvine.com/uploads/9/96457/2186718-pxf1120_icon.jpg	2186718-pxf1120_super.jpg	2186718-pxf1120_icon.jpg
311471	1992	8	-1	http://media.comicvine.com/uploads/9/96457/2163072-fxf155_super.jpg	http://media.comicvine.com/uploads/9/96457/2163072-fxf155_icon.jpg	2163072-fxf155_super.jpg	2163072-fxf155_icon.jpg
312632	1992	8	-1	http://media.comicvine.com/uploads/9/96457/2173057-prxtm08_super.jpg	http://media.comicvine.com/uploads/9/96457/2173057-prxtm08_icon.jpg	2173057-prxtm08_super.jpg	2173057-prxtm08_icon.jpg
317403	1992	8	-1	http://media.comicvine.com/uploads/9/96457/2218829-xmf101_super.jpg	http://media.comicvine.com/uploads/9/96457/2218829-xmf101_icon.jpg	2218829-xmf101_super.jpg	2218829-xmf101_icon.jpg
36160	1992	9	-1	http://media.comicvine.com/uploads/0/4/32426-3092-36160-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/32426-3092-36160-1-uncanny-x-men-the_icon.jpg	32426-3092-36160-1-uncanny-x-men-the_super.jpg	32426-3092-36160-1-uncanny-x-men-the_icon.jpg
36152	1992	9	-1	http://media.comicvine.com/uploads/3/38780/829877-infinity_war__4_super.jpg	http://media.comicvine.com/uploads/3/38780/829877-infinity_war__4_icon.jpg	829877-infinity_war__4_super.jpg	829877-infinity_war__4_icon.jpg
136857	1992	9	-1	http://media.comicvine.com/uploads/2/26903/521645-32584_20070925014939_large_super.jpg	http://media.comicvine.com/uploads/2/26903/521645-32584_20070925014939_large_icon.jpg	521645-32584_20070925014939_large_super.jpg	521645-32584_20070925014939_large_icon.jpg
36156	1992	9	-1	http://media.comicvine.com/uploads/0/4/32422-4242-36156-1-quasar_super.jpg	http://media.comicvine.com/uploads/0/4/32422-4242-36156-1-quasar_icon.jpg	32422-4242-36156-1-quasar_super.jpg	32422-4242-36156-1-quasar_icon.jpg
36170	1992	9	-1	http://media.comicvine.com/uploads/0/4/32434-4818-36170-1-warlock-and-the-infi_super.jpg	http://media.comicvine.com/uploads/0/4/32434-4818-36170-1-warlock-and-the-infi_icon.jpg	32434-4818-36170-1-warlock-and-the-infi_super.jpg	32434-4818-36170-1-warlock-and-the-infi_icon.jpg
130903	1992	9	-1	http://media.comicvine.com/uploads/5/55807/1774246-fantastic_four__1961_1996_1st_series__368n_super.jpeg	http://media.comicvine.com/uploads/5/55807/1774246-fantastic_four__1961_1996_1st_series__368n_icon.jpeg	1774246-fantastic_four__1961_1996_1st_series__368n_super.jpeg	1774246-fantastic_four__1961_1996_1st_series__368n_icon.jpeg
35178	1992	9	-1	http://media.comicvine.com/uploads/0/4/31588-3851-35178-1-marvel-masterworks_super.jpg	http://media.comicvine.com/uploads/0/4/31588-3851-35178-1-marvel-masterworks_icon.jpg	31588-3851-35178-1-marvel-masterworks_super.jpg	31588-3851-35178-1-marvel-masterworks_icon.jpg
140688	1992	9	-1	http://media.comicvine.com/uploads/0/77/588960-cover_super.jpg	http://media.comicvine.com/uploads/0/77/588960-cover_icon.jpg	588960-cover_super.jpg	588960-cover_icon.jpg
273877	1992	9	-1	http://media.comicvine.com/uploads/9/96457/1857592-xmarvel30_super.jpg	http://media.comicvine.com/uploads/9/96457/1857592-xmarvel30_icon.jpg	1857592-xmarvel30_super.jpg	1857592-xmarvel30_icon.jpg
314198	1992	9	-1	http://media.comicvine.com/uploads/9/96457/2186712-pxf1121_super.jpg	http://media.comicvine.com/uploads/9/96457/2186712-pxf1121_icon.jpg	2186712-pxf1121_super.jpg	2186712-pxf1121_icon.jpg
312633	1992	9	-1	http://media.comicvine.com/uploads/9/96457/2173058-prxtm09_super.jpg	http://media.comicvine.com/uploads/9/96457/2173058-prxtm09_icon.jpg	2173058-prxtm09_super.jpg	2173058-prxtm09_icon.jpg
184373	1992	9	9	http://media.comicvine.com/uploads/3/30405/1034781-ohotmu_master_edition_23_1_cover_1_super.jpg	http://media.comicvine.com/uploads/3/30405/1034781-ohotmu_master_edition_23_1_cover_1_icon.jpg	1034781-ohotmu_master_edition_23_1_cover_1_super.jpg	1034781-ohotmu_master_edition_23_1_cover_1_icon.jpg
250148	1992	9	11	http://media.comicvine.com/uploads/4/41655/1574572-overkill_11_cover_super.jpg	http://media.comicvine.com/uploads/4/41655/1574572-overkill_11_cover_icon.jpg	1574572-overkill_11_cover_super.jpg	1574572-overkill_11_cover_icon.jpg
36288	1992	10	-1	http://media.comicvine.com/uploads/0/4/32535-4249-36288-1-what-if-_super.jpg	http://media.comicvine.com/uploads/0/4/32535-4249-36288-1-what-if-_icon.jpg	32535-4249-36288-1-what-if-_super.jpg	32535-4249-36288-1-what-if-_icon.jpg
36286	1992	10	-1	http://media.comicvine.com/uploads/5/55807/2165615-uncanny_x_men__1963__293_super.jpeg	http://media.comicvine.com/uploads/5/55807/2165615-uncanny_x_men__1963__293_icon.jpeg	2165615-uncanny_x_men__1963__293_super.jpeg	2165615-uncanny_x_men__1963__293_icon.jpeg
130904	1992	10	-1	http://media.comicvine.com/uploads/2/20782/400231-2045-130904-1-fantastic-four_super.jpg	http://media.comicvine.com/uploads/2/20782/400231-2045-130904-1-fantastic-four_icon.jpg	400231-2045-130904-1-fantastic-four_super.jpg	400231-2045-130904-1-fantastic-four_icon.jpg
36281	1992	10	-1	http://media.comicvine.com/uploads/0/4/32528-4242-36281-1-quasar_super.jpg	http://media.comicvine.com/uploads/0/4/32528-4242-36281-1-quasar_icon.jpg	32528-4242-36281-1-quasar_super.jpg	32528-4242-36281-1-quasar_icon.jpg
207951	1992	10	-1	http://media.comicvine.com/uploads/6/64175/1194093-overkill13_super.jpg	http://media.comicvine.com/uploads/6/64175/1194093-overkill13_icon.jpg	1194093-overkill13_super.jpg	1194093-overkill13_icon.jpg
273879	1992	10	-1	http://media.comicvine.com/uploads/9/96457/1857597-xmarvel31_super.jpg	http://media.comicvine.com/uploads/9/96457/1857597-xmarvel31_icon.jpg	1857597-xmarvel31_super.jpg	1857597-xmarvel31_icon.jpg
314197	1992	10	-1	http://media.comicvine.com/uploads/9/96457/2186710-pxf1122_super.jpg	http://media.comicvine.com/uploads/9/96457/2186710-pxf1122_icon.jpg	2186710-pxf1122_super.jpg	2186710-pxf1122_icon.jpg
317404	1992	10	-1	http://media.comicvine.com/uploads/9/96457/2218831-xmf102_super.jpg	http://media.comicvine.com/uploads/9/96457/2218831-xmf102_icon.jpg	2218831-xmf102_super.jpg	2218831-xmf102_icon.jpg
184369	1992	10	21	http://media.comicvine.com/uploads/3/30405/1034787-ohotmu_master_edition_24_1_cover_1_super.jpg	http://media.comicvine.com/uploads/3/30405/1034787-ohotmu_master_edition_24_1_cover_1_icon.jpg	1034787-ohotmu_master_edition_24_1_cover_1_super.jpg	1034787-ohotmu_master_edition_24_1_cover_1_icon.jpg
236787	1992	10	23	http://media.comicvine.com/uploads/6/64175/1435681-overkill13_super.jpg	http://media.comicvine.com/uploads/6/64175/1435681-overkill13_icon.jpg	1435681-overkill13_super.jpg	1435681-overkill13_icon.jpg
106566	1992	11	-1	http://media.comicvine.com/uploads/0/1013/92539-4605-106566-1-x-men_super.jpg	http://media.comicvine.com/uploads/0/1013/92539-4605-106566-1-x-men_icon.jpg	92539-4605-106566-1-x-men_super.jpg	92539-4605-106566-1-x-men_icon.jpg
107063	1992	11	-1	http://media.comicvine.com/uploads/5/55807/2165614-uncanny_x_men__1963__294p_super.jpeg	http://media.comicvine.com/uploads/5/55807/2165614-uncanny_x_men__1963__294p_icon.jpeg	2165614-uncanny_x_men__1963__294p_super.jpeg	2165614-uncanny_x_men__1963__294p_icon.jpeg
107129	1992	11	-1	http://media.comicvine.com/uploads/0/229/99798-4604-107129-1-x-force_super.jpg	http://media.comicvine.com/uploads/0/229/99798-4604-107129-1-x-force_icon.jpg	99798-4604-107129-1-x-force_super.jpg	99798-4604-107129-1-x-force_icon.jpg
117642	1992	11	-1	http://media.comicvine.com/uploads/1/11002/229148-4603-117642-1-wonder-man_super.JPG	http://media.comicvine.com/uploads/1/11002/229148-4603-117642-1-wonder-man_icon.JPG	229148-4603-117642-1-wonder-man_super.JPG	229148-4603-117642-1-wonder-man_icon.JPG
35179	1992	11	-1	http://media.comicvine.com/uploads/0/4/31589-3851-35179-1-marvel-masterworks_super.jpg	http://media.comicvine.com/uploads/0/4/31589-3851-35179-1-marvel-masterworks_icon.jpg	31589-3851-35179-1-marvel-masterworks_super.jpg	31589-3851-35179-1-marvel-masterworks_icon.jpg
273880	1992	11	-1	http://media.comicvine.com/uploads/9/96457/1857603-xmarvel32_super.jpg	http://media.comicvine.com/uploads/9/96457/1857603-xmarvel32_icon.jpg	1857603-xmarvel32_super.jpg	1857603-xmarvel32_icon.jpg
314196	1992	11	-1	http://media.comicvine.com/uploads/9/96457/2186708-pxf1123_super.jpg	http://media.comicvine.com/uploads/9/96457/2186708-pxf1123_icon.jpg	2186708-pxf1123_super.jpg	2186708-pxf1123_icon.jpg
317405	1992	11	-1	http://media.comicvine.com/uploads/9/96457/2218832-xmf103_super.jpg	http://media.comicvine.com/uploads/9/96457/2218832-xmf103_icon.jpg	2218832-xmf103_super.jpg	2218832-xmf103_icon.jpg
36400	1992	11	-1	http://media.comicvine.com/uploads/3/38780/829910-infinity_war__6_super.jpg	http://media.comicvine.com/uploads/3/38780/829910-infinity_war__6_icon.jpg	829910-infinity_war__6_super.jpg	829910-infinity_war__6_icon.jpg
106567	1992	12	-1	http://media.comicvine.com/uploads/0/1013/92541-4605-106567-1-x-men_super.jpg	http://media.comicvine.com/uploads/0/1013/92541-4605-106567-1-x-men_icon.jpg	92541-4605-106567-1-x-men_super.jpg	92541-4605-106567-1-x-men_icon.jpg
107067	1992	12	-1	http://media.comicvine.com/uploads/5/55807/1811828-uncanny_x_men__1963__295u_super.jpeg	http://media.comicvine.com/uploads/5/55807/1811828-uncanny_x_men__1963__295u_icon.jpeg	1811828-uncanny_x_men__1963__295u_super.jpeg	1811828-uncanny_x_men__1963__295u_icon.jpeg
107130	1992	12	-1	http://media.comicvine.com/uploads/0/229/99824-4604-107130-1-x-force_super.jpg	http://media.comicvine.com/uploads/0/229/99824-4604-107130-1-x-force_icon.jpg	99824-4604-107130-1-x-force_super.jpg	99824-4604-107130-1-x-force_icon.jpg
107135	1992	12	-1	http://media.comicvine.com/uploads/0/229/99847-3657-107135-1-x-factor_super.jpg	http://media.comicvine.com/uploads/0/229/99847-3657-107135-1-x-factor_icon.jpg	99847-3657-107135-1-x-factor_super.jpg	99847-3657-107135-1-x-factor_icon.jpg
273883	1992	12	-1	http://media.comicvine.com/uploads/9/96457/1857619-xmarvel33_super.jpg	http://media.comicvine.com/uploads/9/96457/1857619-xmarvel33_icon.jpg	1857619-xmarvel33_super.jpg	1857619-xmarvel33_icon.jpg
314195	1992	12	-1	http://media.comicvine.com/uploads/9/96457/2186704-pxf1124_super.jpg	http://media.comicvine.com/uploads/9/96457/2186704-pxf1124_icon.jpg	2186704-pxf1124_super.jpg	2186704-pxf1124_icon.jpg
317407	1992	12	-1	http://media.comicvine.com/uploads/9/96457/2218836-xmf105_super.jpg	http://media.comicvine.com/uploads/9/96457/2218836-xmf105_icon.jpg	2218836-xmf105_super.jpg	2218836-xmf105_icon.jpg
187289	1993	-1	-1	http://media.comicvine.com/uploads/5/55549/1053579-untitledx_super.jpg	http://media.comicvine.com/uploads/5/55549/1053579-untitledx_icon.jpg	1053579-untitledx_super.jpg	1053579-untitledx_icon.jpg
201467	1993	-1	-1	http://media.comicvine.com/uploads/4/48387/1160064-the_x_men_premium_edition_super.jpg	http://media.comicvine.com/uploads/4/48387/1160064-the_x_men_premium_edition_icon.jpg	1160064-the_x_men_premium_edition_super.jpg	1160064-the_x_men_premium_edition_icon.jpg
91314	1993	0	-1	http://media.comicvine.com/uploads/0/4/58319-10757-91314-1-uncanny-x-men-annual_super.jpg	http://media.comicvine.com/uploads/0/4/58319-10757-91314-1-uncanny-x-men-annual_icon.jpg	58319-10757-91314-1-uncanny-x-men-annual_super.jpg	58319-10757-91314-1-uncanny-x-men-annual_icon.jpg
66339	1993	0	-1	http://media.comicvine.com/uploads/0/4/50534-3658-66339-1-x-factor-annual_super.jpg	http://media.comicvine.com/uploads/0/4/50534-3658-66339-1-x-factor-annual_icon.jpg	50534-3658-66339-1-x-factor-annual_super.jpg	50534-3658-66339-1-x-factor-annual_icon.jpg
106568	1993	1	-1	http://media.comicvine.com/uploads/0/1013/92542-4605-106568-1-x-men_super.jpg	http://media.comicvine.com/uploads/0/1013/92542-4605-106568-1-x-men_icon.jpg	92542-4605-106568-1-x-men_super.jpg	92542-4605-106568-1-x-men_icon.jpg
107133	1993	1	-1	http://media.comicvine.com/uploads/0/229/99835-4604-107133-1-x-force_super.jpg	http://media.comicvine.com/uploads/0/229/99835-4604-107133-1-x-force_icon.jpg	99835-4604-107133-1-x-force_super.jpg	99835-4604-107133-1-x-force_icon.jpg
107136	1993	1	-1	http://media.comicvine.com/uploads/0/229/99859-3657-107136-1-x-factor_super.jpg	http://media.comicvine.com/uploads/0/229/99859-3657-107136-1-x-factor_icon.jpg	99859-3657-107136-1-x-factor_super.jpg	99859-3657-107136-1-x-factor_icon.jpg
237610	1993	1	-1	http://media.comicvine.com/uploads/0/1867/1445750-x_marvel34_001_super.jpg	http://media.comicvine.com/uploads/0/1867/1445750-x_marvel34_001_icon.jpg	1445750-x_marvel34_001_super.jpg	1445750-x_marvel34_001_icon.jpg
314194	1993	1	-1	http://media.comicvine.com/uploads/9/96457/2186703-pxf1125_super.jpg	http://media.comicvine.com/uploads/9/96457/2186703-pxf1125_icon.jpg	2186703-pxf1125_super.jpg	2186703-pxf1125_icon.jpg
36875	1993	2	-1	http://media.comicvine.com/uploads/0/4/33036-4605-36875-1-x-men_super.jpg	http://media.comicvine.com/uploads/0/4/33036-4605-36875-1-x-men_icon.jpg	33036-4605-36875-1-x-men_super.jpg	33036-4605-36875-1-x-men_icon.jpg
36872	1993	2	-1	http://media.comicvine.com/uploads/0/4/33033-4249-36872-1-what-if-_super.jpg	http://media.comicvine.com/uploads/0/4/33033-4249-36872-1-what-if-_icon.jpg	33033-4249-36872-1-what-if-_super.jpg	33033-4249-36872-1-what-if-_icon.jpg
